,굳세라 수퍼 세라마이드 미스트_0,굳세라 수퍼 세라마이드 미스트_1,굳세라 수퍼 세라마이드 미스트_2,크림 스킨 미스트_0,크림 스킨 미스트_1,크림 스킨 미스트_2,더마 인텐시브 판테놀 크림 미스트_0,더마 인텐시브 판테놀 크림 미스트_1,더마 인텐시브 판테놀 크림 미스트_2,프로폴리스 앰플 미스트_0,프로폴리스 앰플 미스트_1,프로폴리스 앰플 미스트_2,티트리 카밍 미스트_0,티트리 카밍 미스트_1,티트리 카밍 미스트_2,워터-풀 타임리스 워터 젤 미스트_0,워터-풀 타임리스 워터 젤 미스트_1,워터-풀 타임리스 워터 젤 미스트_2,펀더멘탈 앰플 미스트_0,펀더멘탈 앰플 미스트_1,펀더멘탈 앰플 미스트_2,보떼 이니샬 에너자이징 멀티 프로텍션 컨센트레이트 스프레이 쎄럼_0,보떼 이니샬 에너자이징 멀티 프로텍션 컨센트레이트 스프레이 쎄럼_1,보떼 이니샬 에너자이징 멀티 프로텍션 컨센트레이트 스프레이 쎄럼_2,오우썸 하이드레이팅 오가닉 더블미스트_0,오우썸 하이드레이팅 오가닉 더블미스트_1,오우썸 하이드레이팅 오가닉 더블미스트_2,뮤제너 앰플 미스트_0,뮤제너 앰플 미스트_1,뮤제너 앰플 미스트_2,아쿠아포린 액티브 미스트 스프레이_0,아쿠아포린 액티브 미스트 스프레이_1,아쿠아포린 액티브 미스트 스프레이_2,히아루론산 워터 미스트_0,히아루론산 워터 미스트_1,히아루론산 워터 미스트_2,모이스춰 바운드 스킨 에너지 미스트_0,모이스춰 바운드 스킨 에너지 미스트_1,모이스춰 바운드 스킨 에너지 미스트_2,안티더스트 배리어 미스트_0,안티더스트 배리어 미스트_1,안티더스트 배리어 미스트_2,허니풀 오일 미스트_0,허니풀 오일 미스트_1,허니풀 오일 미스트_2,닥터솔루션 노르데나우 워터 미스트_0,닥터솔루션 노르데나우 워터 미스트_1,닥터솔루션 노르데나우 워터 미스트_2,씨워터 알게 미스트_0,씨워터 알게 미스트_1,씨워터 알게 미스트_2,퓨어 워터 미스트_0,퓨어 워터 미스트_1,퓨어 워터 미스트_2,프로폴리스 50볼륨 미스트_0,프로폴리스 50볼륨 미스트_1,프로폴리스 50볼륨 미스트_2,아토베리어 365 크림 미스트_0,아토베리어 365 크림 미스트_1,아토베리어 365 크림 미스트_2,호호바 오일_0,호호바 오일_1,호호바 오일_2,100% 퓨어 유기농 호호바 오일_0,100% 퓨어 유기농 호호바 오일_1,100% 퓨어 유기농 호호바 오일_2,오가닉 호호바 오일_0,오가닉 호호바 오일_1,오가닉 호호바 오일_2,자연산 냉압착 호호바 오일_0,자연산 냉압착 호호바 오일_1,자연산 냉압착 호호바 오일_2,굳세라 수퍼 세라마이드 에센셜 오일_0,굳세라 수퍼 세라마이드 에센셜 오일_1,굳세라 수퍼 세라마이드 에센셜 오일_2,골든 글로우 페이스 오일_0,골든 글로우 페이스 오일_1,골든 글로우 페이스 오일_2,프리미엄 호호바 오일_0,프리미엄 호호바 오일_1,프리미엄 호호바 오일_2,화이트 트러플 세럼 인 오일 드롭_0,화이트 트러플 세럼 인 오일 드롭_1,화이트 트러플 세럼 인 오일 드롭_2,슈퍼 12 바운스 씬 오일_0,슈퍼 12 바운스 씬 오일_1,슈퍼 12 바운스 씬 오일_2,냉압착 호호바 오일_0,냉압착 호호바 오일_1,냉압착 호호바 오일_2,스킨 이센셜즈 배리어 리페어 페이스 오일_0,스킨 이센셜즈 배리어 리페어 페이스 오일_1,스킨 이센셜즈 배리어 리페어 페이스 오일_2,액티브-브이 퍼스트 오일_0,액티브-브이 퍼스트 오일_1,액티브-브이 퍼스트 오일_2,아베이 로얄 유쓰 워터리 오일_0,아베이 로얄 유쓰 워터리 오일_1,아베이 로얄 유쓰 워터리 오일_2,아쿠아수르스 매직 젤 오일_0,아쿠아수르스 매직 젤 오일_1,아쿠아수르스 매직 젤 오일_2,스킨소스 타마누 오일_0,스킨소스 타마누 오일_1,스킨소스 타마누 오일_2,윌 프로디쥬스 멀티 리치 오일_0,윌 프로디쥬스 멀티 리치 오일_1,윌 프로디쥬스 멀티 리치 오일_2,프로폴리스 페이스오일_0,프로폴리스 페이스오일_1,프로폴리스 페이스오일_2,굳세라 수퍼 세라마이드 모이스춰 밤_0,굳세라 수퍼 세라마이드 모이스춰 밤_1,굳세라 수퍼 세라마이드 모이스춰 밤_2,페이스 트리트먼트 플랜트 오일 블루 오키드_0,페이스 트리트먼트 플랜트 오일 블루 오키드_1,페이스 트리트먼트 플랜트 오일 블루 오키드_2
34,0.0,0.0,0.0,51.83246,24.0,20.83333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.15384,0.0,0.0,0.0,0.0,3.44827,0.0,4.13793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.68421,72.86931,67.00825,0.0,0.0,0.0,57.89473,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.52631,49.1228,50.87719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.3913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,38.46153,46.66666,0.0,54.97382,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.84615,0.0,0.0,0.0,0.0,4.13793,0.0,3.44827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.93984,70.98721,66.09735,0.0,0.0,0.0,26.31578,0.0,23.07692,0.0,0.0,0.0,0.0,0.0,0.0,52.63157,46.49122,56.14035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,33.33333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.82608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,0.0,0.0,0.0,41.88481,20.0,33.33333,0.0,0.0,0.0,0.0,25.0,1.30548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.44827,0.0,50.34482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.14285,74.60937,64.44634,0.0,0.0,0.0,68.42105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.50877,53.50877,64.03508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.33333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.71428,0.0,0.0,14.13043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,0.0,0.0,0.0,39.26701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.61096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.07692,0.0,0.0,0.0,0.0,50.34482,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.16541,73.7571,66.01195,0.0,0.0,0.0,52.63157,0.0,23.07692,0.0,0.0,0.0,0.0,0.0,0.0,47.36842,53.50877,35.96491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.13043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38,0.0,0.0,0.0,42.93193,0.0,0.0,0.0,0.0,0.0,35.71428,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,100.0,0.0,51.03448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.71428,0.0,83.18796,66.29971,68.80159,0.0,0.0,0.0,42.10526,42.85714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.49122,50.87719,65.78947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.66666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.7826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,0.0,0.0,0.0,34.55497,36.0,0.0,0.0,0.0,0.0,0.0,0.0,1.56657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.03448,0.0,11.72413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.01503,65.625,62.93766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.24561,42.10526,55.26315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.95652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,0.0,0.0,0.0,90.05235,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.72413,31.25,15.17241,0.0,83.33333,0.0,0.0,0.0,0.0,0.0,100.0,0.0,77.5639,57.74147,67.89069,0.0,0.0,0.0,0.0,0.0,19.23076,0.0,0.0,0.0,0.0,0.0,0.0,40.35087,45.61403,27.19298,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,46.66666,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.69565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,38.46153,0.0,0.0,40.83769,0.0,0.0,0.0,0.0,0.0,42.85714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,15.17241,0.0,15.17241,0.0,100.0,0.0,0.0,0.0,0.0,0.0,71.42857,0.0,71.93984,56.35653,65.72729,0.0,0.0,0.0,52.63157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.36842,65.78947,28.07017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.71428,0.0,55.55555,10.86956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42,0.0,0.0,0.0,31.41361,0.0,0.0,0.0,0.0,0.0,35.71428,65.0,2.34986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.17241,0.0,10.34482,0.0,83.33333,0.0,0.0,0.0,0.0,0.0,0.0,100.0,85.71428,62.07386,57.07372,0.0,0.0,0.0,52.63157,35.71428,34.61538,0.0,0.0,0.0,0.0,0.0,0.0,61.4035,72.80701,28.07017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43,0.0,33.33333,0.0,34.03141,0.0,33.33333,0.0,0.0,0.0,0.0,0.0,1.30548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.34482,0.0,17.24137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.09774,62.2159,58.41161,0.0,0.0,0.0,31.57894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.63157,60.52631,38.59649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.04347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,0.0,0.0,0.0,45.02617,20.0,29.16666,0.0,0.0,0.0,0.0,0.0,3.91644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.23076,0.0,0.0,0.0,0.0,17.24137,0.0,5.51724,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,62.01503,65.55397,56.90293,0.0,0.0,0.0,47.36842,35.71428,26.92307,0.0,0.0,0.0,0.0,0.0,0.0,45.61403,52.63157,41.22807,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.52173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45,0.0,0.0,0.0,27.74869,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.07692,0.0,0.0,0.0,0.0,5.51724,0.0,11.03448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.42857,0.0,75.36842,65.80255,59.80643,0.0,0.0,0.0,26.31578,64.28571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.08771,53.50877,31.57894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.7826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46,0.0,0.0,0.0,24.08376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.03448,0.0,12.41379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.41353,65.09232,59.12325,0.0,0.0,0.0,0.0,57.14285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.85964,47.36842,39.47368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.66666,8.69565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47,0.0,0.0,0.0,29.84293,40.0,0.0,0.0,0.0,0.0,42.85714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.41379,0.0,4.13793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.63157,54.86505,53.14545,0.0,0.0,0.0,0.0,85.71428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.10526,46.49122,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.33333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.52173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48,0.0,0.0,0.0,16.75392,0.0,33.33333,0.0,0.0,0.0,35.71428,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.13793,0.0,12.41379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.95488,55.53977,52.60461,0.0,0.0,0.0,31.57894,57.14285,19.23076,0.0,0.0,0.0,0.0,0.0,0.0,76.31578,48.24561,39.47368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.33333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49,0.0,33.33333,0.0,30.36649,40.0,0.0,100.0,0.0,0.0,35.71428,40.0,3.65535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.41379,0.0,11.03448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.90977,66.29971,46.28522,0.0,0.0,0.0,26.31578,64.28571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,40.35087,36.8421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50,46.15384,0.0,0.0,28.27225,36.0,0.0,0.0,0.0,0.0,35.71428,25.0,1.56657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.03448,0.0,8.27586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.15789,60.86647,45.17506,0.0,0.0,0.0,47.36842,64.28571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.57894,47.36842,30.70175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.13043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51,0.0,0.0,0.0,36.64921,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.27586,0.0,15.17241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.42857,0.0,57.62406,67.1875,49.75804,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.35087,61.4035,21.05263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52,0.0,0.0,0.0,34.55497,20.0,50.0,0.0,0.0,0.0,35.71428,0.0,1.30548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.17241,0.0,7.5862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.96992,75.53267,49.8719,0.0,0.0,0.0,42.10526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.35087,52.63157,6.14035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.60869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,0.0,0.0,0.0,41.36125,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5862,93.75,5.51724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.93233,66.33522,52.54768,0.0,0.0,0.0,31.57894,42.85714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.10526,45.61403,9.64912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.5,0.0,6.52173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54,38.46153,0.0,0.0,30.89005,32.0,20.83333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.51724,100.0,18.62068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.50375,66.2642,52.74693,0.0,0.0,0.0,57.89473,64.28571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.87719,35.08771,7.01754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.33333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,8.69565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55,0.0,0.0,0.0,26.17801,0.0,0.0,0.0,0.0,100.0,35.71428,0.0,1.56657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.62068,68.75,7.5862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.82706,63.70738,52.17762,0.0,0.0,0.0,26.31578,0.0,19.23076,0.0,0.0,0.0,0.0,0.0,0.0,56.14035,43.85964,5.26315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.66666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.95652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56,0.0,0.0,0.0,25.13089,0.0,0.0,0.0,0.0,0.0,0.0,25.0,1.82767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5862,62.5,9.65517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.51879,79.01278,43.9795,0.0,0.0,0.0,57.89473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.03508,42.10526,10.52631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.42857,0.0,0.0,9.7826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57,0.0,0.0,0.0,25.13089,0.0,29.16666,0.0,0.0,0.0,0.0,0.0,1.56657,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,46.15384,0.0,0.0,0.0,0.0,9.65517,56.25,13.7931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.35338,72.54971,44.52035,0.0,0.0,0.0,84.21052,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.96491,76.31578,16.66666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.33333,33.33333,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.52173,0.0,55.55555,0.0,0.0,0.0,0.0,0.0,0.0
