,명의본초앰플_0,명의본초앰플_1,명의본초앰플_2,굳세라 수퍼 세라마이드 크림 인 세럼_0,굳세라 수퍼 세라마이드 크림 인 세럼_1,굳세라 수퍼 세라마이드 크림 인 세럼_2,유쓰 크리에이터 에이지 넉다운 워터 에센스_0,유쓰 크리에이터 에이지 넉다운 워터 에센스_1,유쓰 크리에이터 에이지 넉다운 워터 에센스_2,이드라 뷰티 마이크로 버블 쎄럼_0,이드라 뷰티 마이크로 버블 쎄럼_1,이드라 뷰티 마이크로 버블 쎄럼_2,다이브인 저분자 히알루론산 세럼_0,다이브인 저분자 히알루론산 세럼_1,다이브인 저분자 히알루론산 세럼_2,타임 레볼루션 나이트 리페어 프로바이오 보랏빛 앰플_0,타임 레볼루션 나이트 리페어 프로바이오 보랏빛 앰플_1,타임 레볼루션 나이트 리페어 프로바이오 보랏빛 앰플_2,다홍매실 비움 초_0,다홍매실 비움 초_1,다홍매실 비움 초_2,맑은 어성초 진정 에센스_0,맑은 어성초 진정 에센스_1,맑은 어성초 진정 에센스_2,비폴렌 리뉴 앰풀러_0,비폴렌 리뉴 앰풀러_1,비폴렌 리뉴 앰풀러_2,로즈허브 퍼펙트 빌드 업 세럼_0,로즈허브 퍼펙트 빌드 업 세럼_1,로즈허브 퍼펙트 빌드 업 세럼_2,로열허니 프로폴리스 인리치 에센스_0,로열허니 프로폴리스 인리치 에센스_1,로열허니 프로폴리스 인리치 에센스_2,레드 프로폴리스 트리플 앰플_0,레드 프로폴리스 트리플 앰플_1,레드 프로폴리스 트리플 앰플_2,프로 히알샷 물광 앰플_0,프로 히알샷 물광 앰플_1,프로 히알샷 물광 앰플_2,비타씨플러스 잡티씨 탄력앰플_0,비타씨플러스 잡티씨 탄력앰플_1,비타씨플러스 잡티씨 탄력앰플_2,유쓰 크리에이터 에이지 넉다운 밤_0,유쓰 크리에이터 에이지 넉다운 밤_1,유쓰 크리에이터 에이지 넉다운 밤_2,이모르뗄 오버나이트 리셋 오일 인 세럼_0,이모르뗄 오버나이트 리셋 오일 인 세럼_1,이모르뗄 오버나이트 리셋 오일 인 세럼_2,히아루론산 워터 에센스_0,히아루론산 워터 에센스_1,히아루론산 워터 에센스_2,원더 블랙라이스 히알루로닉 에센스_0,원더 블랙라이스 히알루로닉 에센스_1,원더 블랙라이스 히알루로닉 에센스_2,아쿠아타이드 리서페이스 세럼_0,아쿠아타이드 리서페이스 세럼_1,아쿠아타이드 리서페이스 세럼_2,어드밴스드 나이트 리페어 인텐스 리셋 컨센트레이트_0,어드밴스드 나이트 리페어 인텐스 리셋 컨센트레이트_1,어드밴스드 나이트 리페어 인텐스 리셋 컨센트레이트_2,인텐시브 오인트 크림_0,인텐시브 오인트 크림_1,인텐시브 오인트 크림_2,마데카크림 파워 부스팅 포뮬러_0,마데카크림 파워 부스팅 포뮬러_1,마데카크림 파워 부스팅 포뮬러_2,수퍼 아쿠아 울트라 히알론 크림_0,수퍼 아쿠아 울트라 히알론 크림_1,수퍼 아쿠아 울트라 히알론 크림_2,아토베리어 365 크림_0,아토베리어 365 크림_1,아토베리어 365 크림_2,슈퍼바이탈 크림 리치_0,슈퍼바이탈 크림 리치_1,슈퍼바이탈 크림 리치_2,하이드라V 모이스처 크림_0,하이드라V 모이스처 크림_1,하이드라V 모이스처 크림_2,리바이탈라이징 수프림+ 나이트 인텐시브 크림_0,리바이탈라이징 수프림+ 나이트 인텐시브 크림_1,리바이탈라이징 수프림+ 나이트 인텐시브 크림_2,우레아 리페어 크림_0,우레아 리페어 크림_1,우레아 리페어 크림_2,듀얼 블루밍 캡슐 앰플 & 하이드라 바이탈라이징 크림_0,듀얼 블루밍 캡슐 앰플 & 하이드라 바이탈라이징 크림_1,듀얼 블루밍 캡슐 앰플 & 하이드라 바이탈라이징 크림_2,셋업 크림_0,셋업 크림_1,셋업 크림_2,에이지리스 리얼 아이크림 포 페이스_0,에이지리스 리얼 아이크림 포 페이스_1,에이지리스 리얼 아이크림 포 페이스_2,어린쑥 수분진정 크림_0,어린쑥 수분진정 크림_1,어린쑥 수분진정 크림_2,플라본 인텐시브 크림_0,플라본 인텐시브 크림_1,플라본 인텐시브 크림_2,어드밴스드 시카 수분 크림_0,어드밴스드 시카 수분 크림_1,어드밴스드 시카 수분 크림_2,하이포알러제닉 모이스처라이징 밤 크림_0,하이포알러제닉 모이스처라이징 밤 크림_1,하이포알러제닉 모이스처라이징 밤 크림_2,필라그린 배리어 밤_0,필라그린 배리어 밤_1,필라그린 배리어 밤_2,필터크림_0,필터크림_1,필터크림_2,더마 플랜 울트라 밤 크림_0,더마 플랜 울트라 밤 크림_1,더마 플랜 울트라 밤 크림_2,마유 크림 엑스트라 골든 컴플렉스_0,마유 크림 엑스트라 골든 컴플렉스_1,마유 크림 엑스트라 골든 컴플렉스_2
33,100.0,53.84615,34.69387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.37837,0.0,47.29729,0.0,0.0,0.0,13.63636,0.0,0.0,0.0,0.0,37.5,0.0,0.0,7.8125,0.0,0.0,0.0,0.0,57.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.71428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5225,83.33333,0.0,3.52112,27.5862,18.64406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.66666,22.72727,0.0,0.0,17.24137,0.0,0.0,0.0,100.0,35.71428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.23076,0.0,23.21428,0.0,0.0,0.0,0.0,75.0,0.0
34,98.64864,43.58974,48.97959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.05405,0.0,33.78378,0.0,0.0,0.0,29.54545,7.05882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.5,0.0,0.0,1.95694,0.0,50.0,4.22535,10.34482,25.42372,70.0,0.0,38.46153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.81818,0.0,52.17391,0.0,0.0,0.0,0.0,63.63636,0.0,35.71428,0.0,0.0,0.0,0.0,0.0,0.0,30.76923,0.0,22.32142,0.0,0.0,0.0,0.0,0.0,0.0
35,44.59459,46.15384,89.79591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.94594,0.0,37.83783,0.0,0.0,0.0,11.36363,0.0,0.0,0.0,0.0,93.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.42857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.82352,0.0,1.17416,66.66666,0.0,3.52112,0.0,25.42372,60.0,0.0,38.46153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.05882,0.0,86.36363,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.23076,0.0,16.96428,0.0,0.0,0.0,0.0,0.0,0.0
36,54.05405,43.58974,67.34693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.94594,0.0,78.37837,0.0,0.0,0.0,20.45454,9.41176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.5,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,4.66666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.58823,0.0,0.0,58.33333,0.0,11.2676,22.41379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.66666,31.81818,0.0,26.08695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.75,66.66666,0.0,0.0,0.0,75.0,0.0
37,45.94594,58.97435,83.67346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.18918,0.0,54.05405,0.0,0.0,0.0,0.0,5.88235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.66666,0.0,5.33333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.97847,0.0,0.0,11.2676,27.5862,20.33898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.27272,0.0,43.47826,0.0,0.0,0.0,0.0,45.45454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.28571,0.0,0.0,41.66666,0.0,0.0,61.53846
38,64.86486,46.15384,59.18367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.67567,0.0,45.94594,0.0,0.0,0.0,0.0,7.05882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,19.33333,0.0,0.0,0.0,62.5,0.0,0.0,0.0,35.29411,0.0,1.36986,0.0,0.0,10.56338,36.20689,20.33898,0.0,0.0,46.15384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.17391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.39285,0.0,0.0,58.33333,0.0,0.0,0.0
39,51.35135,41.02564,46.93877,27.77777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.37837,0.0,45.94594,0.0,0.0,0.0,0.0,15.29411,0.0,0.0,0.0,31.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.42857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.66666,0.0,0.0,0.0,100.0,0.0,0.0,0.0,29.41176,0.0,2.93542,0.0,0.0,7.04225,15.51724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.81818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.85714,0.0,0.0,0.0,4.46428,0.0,0.0,41.66666,0.0,0.0,0.0
40,68.91891,33.33333,55.10204,0.0,72.22222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.02702,0.0,39.18918,0.0,0.0,0.0,0.0,5.88235,0.0,0.0,0.0,0.0,0.0,26.08695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.33333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.73972,0.0,100.0,10.56338,12.06896,18.64406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.90909,0.0,0.0,17.24137,0.0,0.0,0.0,63.63636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.07692,0.0,6.25,0.0,0.0,0.0,0.0,0.0,38.46153
41,71.62162,56.41025,63.2653,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.08108,0.0,25.67567,0.0,0.0,0.0,20.45454,10.58823,0.0,40.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,17.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.95694,66.66666,0.0,11.97183,10.34482,13.55932,0.0,0.0,38.46153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.66666,0.0,0.0,0.0,0.0,0.0,54.54545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.76923,0.0,0.0,0.0,0.0,0.0,77.77777,0.0,0.0
42,54.05405,43.58974,83.67346,0.0,38.88888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.48648,0.0,28.37837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.66666,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.07632,0.0,0.0,7.04225,8.62068,27.11864,0.0,0.0,38.46153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.72727,58.33333,0.0,0.0,0.0,0.0,100.0,0.0,35.71428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.07692,0.0,0.0,55.55555,0.0,0.0,100.0,0.0,0.0
43,40.54054,38.46153,63.2653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.32432,0.0,27.02702,0.0,38.46153,38.46153,22.72727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.33333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.5,76.47058,0.0,1.46771,66.66666,0.0,3.52112,20.68965,15.25423,60.0,0.0,76.92307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.29411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.07142,0.0,71.42857,0.0,0.0,0.0,38.46153
44,52.7027,58.97435,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.08108,0.0,31.08108,0.0,0.0,0.0,13.63636,0.0,0.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,37.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.33333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.94117,0.0,0.88062,0.0,0.0,0.0,12.06896,8.47457,50.0,55.55555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.24137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,23.07692,13.15789,8.92857,0.0,0.0,0.0,0.0,0.0,38.46153
45,44.59459,48.71794,69.38775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.21621,0.0,36.48648,0.0,0.0,0.0,15.90909,0.0,0.0,0.0,0.0,0.0,0.0,21.73913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.66666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.78277,0.0,0.0,0.0,0.0,30.50847,0.0,0.0,53.84615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.41176,0.0,36.36363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.35714,55.55555,0.0,0.0,0.0,0.0,0.0
46,43.24324,51.28205,59.18367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.18918,0.0,24.32432,0.0,0.0,0.0,0.0,10.58823,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,100.0,0.0,0.0,42.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.33333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.05882,0.0,0.0,0.0,0.0,16.19718,10.34482,10.16949,0.0,55.55555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.46153
47,47.29729,46.15384,57.14285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.72972,0.0,31.08108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.3125,0.0,0.0,0.0,0.0,37.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.78277,0.0,0.0,19.01408,10.34482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.41176,0.0,0.0,0.0,26.08695,0.0,0.0,0.0,0.0,54.54545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.25,55.55555,0.0,0.0,55.55555,0.0,0.0
48,40.54054,46.15384,44.89795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.32432,0.0,16.21621,0.0,0.0,0.0,0.0,11.7647,0.0,0.0,0.0,0.0,0.0,34.7826,26.5625,100.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,3.33333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,0.0,25.35211,12.06896,16.94915,0.0,55.55555,53.84615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.71428,0.0,0.0,0.0,0.0,9.82142,0.0,100.0,0.0,100.0,0.0,38.46153
49,25.67567,20.51282,79.59183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.24324,0.0,39.18918,0.0,100.0,100.0,0.0,7.05882,0.0,0.0,0.0,0.0,0.0,0.0,29.6875,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.66666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.41176,0.0,0.58708,0.0,0.0,12.67605,22.41379,30.50847,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.41176,0.0,0.0,0.0,26.08695,0.0,0.0,0.0,0.0,54.54545,0.0,35.71428,0.0,0.0,0.0,0.0,0.0,0.0,19.23076,18.42105,6.25,0.0,0.0,0.0,66.66666,0.0,69.23076
50,63.51351,58.97435,51.0204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.72972,0.0,29.72972,0.0,0.0,0.0,0.0,8.23529,0.0,0.0,0.0,0.0,0.0,0.0,18.75,0.0,0.0,0.0,0.0,22.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.66666,0.0,32.39436,32.75862,18.64406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.41176,0.0,0.0,41.66666,21.73913,20.68965,0.0,0.0,0.0,54.54545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.46428,0.0,0.0,0.0,0.0,0.0,38.46153
51,51.35135,46.15384,93.87755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.24324,0.0,24.32432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.25,0.0,0.0,0.0,0.0,0.0,0.0,100.0,12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.27201,83.33333,0.0,83.80281,32.75862,10.16949,0.0,55.55555,61.53846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.29411,0.0,27.27272,0.0,0.0,0.0,0.0,0.0,0.0,54.54545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.46428,0.0,0.0,0.0,0.0,0.0,100.0
52,44.59459,33.33333,44.89795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.51351,0.0,43.24324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.5,0.0,0.0,62.5,0.0,12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.56555,0.0,0.0,100.0,100.0,10.16949,0.0,0.0,38.46153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.29411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.85714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.25,0.0,0.0,41.66666,0.0,100.0,0.0
53,48.64864,41.02564,40.81632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.32432,0.0,29.72972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6634,0.0,0.0,90.14084,24.13793,0.0,50.0,0.0,46.15384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.41176,0.0,0.0,0.0,0.0,20.68965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,26.92307,0.0,4.46428,0.0,0.0,0.0,0.0,0.0,0.0
54,78.37837,0.0,93.87755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.02702,0.0,43.24324,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.33333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.78277,0.0,0.0,95.77464,29.31034,15.25423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.43478,17.24137,0.0,0.0,0.0,72.72727,0.0,0.0,0.0,0.0,0.0,0.0,35.71428,0.0,0.0,0.0,4.46428,0.0,0.0,0.0,66.66666,0.0,38.46153
55,59.45945,71.79487,71.42857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.02702,100.0,13.51351,0.0,0.0,0.0,34.0909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.66666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.92957,15.51724,0.0,90.0,0.0,46.15384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.24137,0.0,0.0,0.0,45.45454,0.0,0.0,0.0,0.0,0.0,0.0,85.71428,0.0,26.92307,0.0,4.46428,0.0,0.0,0.0,0.0,0.0,0.0
