,하드 포뮬라_0_x,하드 포뮬라_1_x,브로우 위즈_0_x,브로우 위즈_1_x,하드 스퀘어 아이브로우 펜슬_0_x,하드 스퀘어 아이브로우 펜슬_1_x,아이돌 브로우 파우더 케익_0_x,아이돌 브로우 파우더 케익_1_x,프리사이슬리 마이 브로우 펜슬_0_x,프리사이슬리 마이 브로우 펜슬_1_x,아이브로우 쿠션 카라_0_x,아이브로우 쿠션 카라_1_x,킬 브로우 오토 하드 브로우 펜슬_0_x,킬 브로우 오토 하드 브로우 펜슬_1_x,헤비로테이션 컬러링 아이브로우_0_x,헤비로테이션 컬러링 아이브로우_1_x,구프 프루프 브로우 펜슬_0_x,구프 프루프 브로우 펜슬_1_x,딥브로우 포마드_0_x,딥브로우 포마드_1_x,아이브로우 오토 펜슬_0_x,아이브로우 오토 펜슬_1_x,퍼펙틀리 디파인드 롱웨어 브라우 펜슬_0_x,퍼펙틀리 디파인드 롱웨어 브라우 펜슬_1_x,스머지프루프 우드 브로우_0_x,스머지프루프 우드 브로우_1_x,하드텍스처 아이브로우_0_x,하드텍스처 아이브로우_1_x,내추럴 브라우 쉐이퍼_0_x,내추럴 브라우 쉐이퍼_1_x,프로 롱웨어 워터프루프 브로우 세트_0_x,프로 롱웨어 워터프루프 브로우 세트_1_x,헤비로테이션 파우더 아이브로우    D 노즈섀도우_0_x,헤비로테이션 파우더 아이브로우    D 노즈섀도우_1_x,초코 아이브로우 파우더케익_0_x,초코 아이브로우 파우더케익_1_x,카 브로우_0_x,카 브로우_1_x,킬브로우    mm 슬림테크 하드펜슬_0_x,킬브로우    mm 슬림테크 하드펜슬_1_x,매트 아이 컬러_0_x,매트 아이 컬러_1_x,아이섀도우_0_x,아이섀도우_1_x,피스 매칭 섀도우  매트 _0_x,피스 매칭 섀도우  매트 _1_x,모던 섀도우 이탈프리즘  쉬머 _0_x,모던 섀도우 이탈프리즘  쉬머 _1_x,프리즘 에어 섀도우 스파클링_0_x,프리즘 에어 섀도우 스파클링_1_x,하드 포뮬라_0_y,하드 포뮬라_1_y,브로우 위즈_0_y,브로우 위즈_1_y,하드 스퀘어 아이브로우 펜슬_0_y,하드 스퀘어 아이브로우 펜슬_1_y,아이돌 브로우 파우더 케익_0_y,아이돌 브로우 파우더 케익_1_y,프리사이슬리 마이 브로우 펜슬_0_y,프리사이슬리 마이 브로우 펜슬_1_y,아이브로우 쿠션 카라_0_y,아이브로우 쿠션 카라_1_y,킬 브로우 오토 하드 브로우 펜슬_0_y,킬 브로우 오토 하드 브로우 펜슬_1_y,헤비로테이션 컬러링 아이브로우_0_y,헤비로테이션 컬러링 아이브로우_1_y,구프 프루프 브로우 펜슬_0_y,구프 프루프 브로우 펜슬_1_y,딥브로우 포마드_0_y,딥브로우 포마드_1_y,아이브로우 오토 펜슬_0_y,아이브로우 오토 펜슬_1_y,퍼펙틀리 디파인드 롱웨어 브라우 펜슬_0_y,퍼펙틀리 디파인드 롱웨어 브라우 펜슬_1_y,스머지프루프 우드 브로우_0_y,스머지프루프 우드 브로우_1_y,하드텍스처 아이브로우_0_y,하드텍스처 아이브로우_1_y,내추럴 브라우 쉐이퍼_0_y,내추럴 브라우 쉐이퍼_1_y,프로 롱웨어 워터프루프 브로우 세트_0_y,프로 롱웨어 워터프루프 브로우 세트_1_y,헤비로테이션 파우더 아이브로우    D 노즈섀도우_0_y,헤비로테이션 파우더 아이브로우    D 노즈섀도우_1_y,초코 아이브로우 파우더케익_0_y,초코 아이브로우 파우더케익_1_y,카 브로우_0_y,카 브로우_1_y,킬브로우    mm 슬림테크 하드펜슬_0_y,킬브로우    mm 슬림테크 하드펜슬_1_y,매트 아이 컬러_0_y,매트 아이 컬러_1_y,아이섀도우_0_y,아이섀도우_1_y,피스 매칭 섀도우  매트 _0_y,피스 매칭 섀도우  매트 _1_y,모던 섀도우 이탈프리즘  쉬머 _0_y,모던 섀도우 이탈프리즘  쉬머 _1_y,프리즘 에어 섀도우 스파클링_0_y,프리즘 에어 섀도우 스파클링_1_y,문더스트 아이섀도우_0,문더스트 아이섀도우_1,럭스 아이섀도우_0,럭스 아이섀도우_1,피스 매칭   구 섀도우 팔레트  머추어 피치 _0,피스 매칭   구 섀도우 팔레트  머추어 피치 _1,아이섀도우 시퀸_0,아이섀도우 시퀸_1,새틴 아이컬러_0,새틴 아이컬러_1,룩 앳 마이 아이즈  카페 _0,룩 앳 마이 아이즈  카페 _1,피스 매칭 섀도우 쉬머_0,피스 매칭 섀도우 쉬머_1,타르트레트  인 블룸 클레이 팔레트_0,타르트레트  인 블룸 클레이 팔레트_1,룩 앳 마이 아이즈  메이플로드   카페 _0,룩 앳 마이 아이즈  메이플로드   카페 _1,스파클 아이섀도우_0,스파클 아이섀도우_1,베러 댄 아이즈_0,베러 댄 아이즈_1,매그니피센트 메탈 글리터   글로우 리퀴드 아이섀도우_0,매그니피센트 메탈 글리터   글로우 리퀴드 아이섀도우_1,피스 매칭   구 섀도우 팔레트  어메이징 나이트 _0,피스 매칭   구 섀도우 팔레트  어메이징 나이트 _1,프로 싱글 섀도우_0,프로 싱글 섀도우_1,모던 섀도우 이탈프리즘  매트 _0,모던 섀도우 이탈프리즘  매트 _1
30,52.25225,62.962959999999995,0.0,0.0,0.0,0.0,2.92397,0.0,0.0,0.0,73.07692,11.53846,33.33333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.71428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,94.28571,86.54708000000001,0.0,0.0,0.0,0.0,0.0,0.0,52.25225,62.962959999999995,0.0,0.0,0.0,0.0,2.92397,0.0,0.0,0.0,73.07692,11.53846,33.33333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.71428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,94.28571,86.54708000000001,0.0,0.0,0.0,0.0,0.0,0.0,27.27272,0.0,26.74418,22.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.66666,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,62.06896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,54.95495,44.44444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.38461,21.15384,55.55555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.76595,0.0,0.0,0.0,0.0,89.23076,79.37219,0.0,0.0,0.0,0.0,0.0,0.0,54.95495,44.44444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.38461,21.15384,55.55555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.76595,0.0,0.0,0.0,0.0,89.23076,79.37219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.441860000000002,42.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,20.83333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,49.54954,29.629620000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.461529999999996,19.23076,27.77777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.55319,0.0,0.0,0.0,0.0,100.0,71.07623000000001,0.0,0.0,0.0,0.0,0.0,0.0,49.54954,29.629620000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.461529999999996,19.23076,27.77777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.55319,0.0,0.0,0.0,0.0,100.0,71.07623000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.4186,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.5862,20.83333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,54.05405,64.81481,0.0,0.0,0.0,0.0,7.60233,0.0,0.0,0.0,13.461529999999998,15.38461,50.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0851,0.0,0.0,0.0,0.0,90.54945,78.92376,0.0,0.0,0.0,0.0,0.0,0.0,54.05405,64.81481,0.0,0.0,0.0,0.0,7.60233,0.0,0.0,0.0,13.461529999999998,15.38461,50.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0851,0.0,0.0,0.0,0.0,90.54945,78.92376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.13953,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.55555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.24137,20.83333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,37.83783,35.185179999999995,0.0,0.0,0.0,0.0,4.09356,0.0,0.0,0.0,26.923070000000003,13.461529999999998,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.06382,0.0,0.0,0.0,0.0,84.17582,79.14798,0.0,0.0,0.0,0.0,0.0,100.0,37.83783,35.185179999999995,0.0,0.0,0.0,0.0,4.09356,0.0,0.0,0.0,26.923070000000003,13.461529999999998,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.06382,0.0,0.0,0.0,0.0,84.17582,79.14798,0.0,0.0,0.0,0.0,0.0,100.0,31.818179999999998,0.0,12.79069,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.66666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.24137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,46.84684,53.7037,0.0,0.0,0.0,0.0,4.67836,0.0,0.0,0.0,0.0,21.15384,0.0,38.88888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,70.98901,63.677130000000005,0.0,0.0,0.0,0.0,0.0,0.0,46.84684,53.7037,0.0,0.0,0.0,0.0,4.67836,0.0,0.0,0.0,0.0,21.15384,0.0,38.88888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,70.98901,63.677130000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.13953,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.137929999999997,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,45.94594,53.7037,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,13.461529999999998,13.461529999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.17021,0.0,0.0,0.0,0.0,86.81318,69.73094,0.0,0.0,0.0,0.0,0.0,0.0,45.94594,53.7037,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,13.461529999999998,13.461529999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.17021,0.0,0.0,0.0,0.0,86.81318,69.73094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.79069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.93103,20.83333,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
37,40.54054,18.51851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.38461,17.30769,27.77777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.59574,0.0,0.0,0.0,0.0,67.91208,87.44394,0.0,0.0,0.0,0.0,0.0,0.0,40.54054,18.51851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.38461,17.30769,27.77777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.59574,0.0,0.0,0.0,0.0,67.91208,87.44394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.79069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38,38.73873,51.85185,0.0,0.0,0.0,0.0,4.09356,0.0,0.0,0.0,11.53846,34.61538,61.11111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,55.319140000000004,0.0,0.0,0.0,0.0,82.41758,90.58295,0.0,0.0,0.0,0.0,0.0,0.0,38.73873,51.85185,0.0,0.0,0.0,0.0,4.09356,0.0,0.0,0.0,11.53846,34.61538,61.11111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,55.319140000000004,0.0,0.0,0.0,0.0,82.41758,90.58295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,11.6279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.37931,58.333330000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,51.35135,62.962959999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.61538,23.07692,33.33333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,21.27659,0.0,0.0,0.0,0.0,86.5934,82.51120999999999,0.0,0.0,0.0,0.0,0.0,71.42857,51.35135,62.962959999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.61538,23.07692,33.33333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,21.27659,0.0,0.0,0.0,0.0,86.5934,82.51120999999999,0.0,0.0,0.0,0.0,0.0,71.42857,0.0,0.0,13.953479999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.166659999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,44.14414,27.77777,0.0,0.0,0.0,0.0,4.67836,0.0,0.0,0.0,0.0,23.07692,27.77777,38.88888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,46.80851,0.0,0.0,0.0,0.0,76.04395,70.17936999999999,0.0,0.0,0.0,0.0,0.0,0.0,44.14414,27.77777,0.0,0.0,0.0,0.0,4.67836,0.0,0.0,0.0,0.0,23.07692,27.77777,38.88888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,46.80851,0.0,0.0,0.0,0.0,76.04395,70.17936999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.6279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.333330000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,40.54054,35.185179999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.23076,0.0,27.77777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,38.29787,0.0,0.0,0.0,0.0,74.94505,75.1121,0.0,0.0,0.0,0.0,0.0,0.0,40.54054,35.185179999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.23076,0.0,27.77777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,38.29787,0.0,0.0,0.0,0.0,74.94505,75.1121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42,51.35135,33.33333,0.0,83.33333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.07692,50.0,72.22222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.85106,0.0,0.0,0.0,0.0,76.48351,80.04484000000001,0.0,0.0,0.0,0.0,0.0,0.0,51.35135,33.33333,0.0,83.33333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.07692,50.0,72.22222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.85106,0.0,0.0,0.0,0.0,76.48351,80.04484000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.465110000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.166659999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43,43.24324,57.4074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.461529999999998,11.53846,38.88888,72.22222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.46808,0.0,0.0,0.0,0.0,80.87912,84.52914,0.0,0.0,0.0,0.0,0.0,0.0,43.24324,57.4074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.461529999999998,11.53846,38.88888,72.22222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.46808,0.0,0.0,0.0,0.0,80.87912,84.52914,0.0,0.0,0.0,0.0,0.0,0.0,22.72727,0.0,5.81395,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.83333,0.0,0.0,0.0,0.0,0.0,85.71428,0.0,0.0
44,39.63963,48.148140000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.38461,55.55555,100.0,0.0,0.0,0.0,0.0,0.0,0.0,85.71428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.06382,0.0,0.0,0.0,0.0,87.47251999999999,85.20179,0.0,0.0,0.0,0.0,0.0,0.0,39.63963,48.148140000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.38461,55.55555,100.0,0.0,0.0,0.0,0.0,0.0,0.0,85.71428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.06382,0.0,0.0,0.0,0.0,87.47251999999999,85.20179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.13953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.83333,0.0,0.0,0.0,0.0,0.0,85.71428,0.0,0.0
45,41.44144,64.81481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.61538,21.15384,0.0,94.44444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.14893,0.0,0.0,0.0,0.0,92.74725,80.71748000000001,0.0,0.0,0.0,0.0,0.0,0.0,41.44144,64.81481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.61538,21.15384,0.0,94.44444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.14893,0.0,0.0,0.0,0.0,92.74725,80.71748000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.81395,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.33333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46,42.34234,46.29629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.07692,73.07692,50.0,33.33333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.659570000000002,0.0,0.0,0.0,100.0,96.04395,77.57847,0.0,0.0,0.0,0.0,0.0,0.0,42.34234,46.29629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.07692,73.07692,50.0,33.33333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.659570000000002,0.0,0.0,0.0,100.0,96.04395,77.57847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.83333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47,57.65765,42.59259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.07692,65.38461,0.0,27.77777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.82978000000001,0.0,0.0,0.0,0.0,84.17582,73.31838,0.0,0.0,0.0,0.0,0.0,0.0,57.65765,42.59259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.07692,65.38461,0.0,27.77777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.82978000000001,0.0,0.0,0.0,0.0,84.17582,73.31838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.465110000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.24137,20.83333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48,52.25225,44.44444,0.0,83.33333,0.0,0.0,0.0,0.0,0.0,0.0,15.38461,38.461529999999996,33.33333,27.77777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.68085,0.0,0.0,0.0,0.0,80.87912,77.13004000000001,0.0,0.0,0.0,0.0,0.0,0.0,52.25225,44.44444,0.0,83.33333,0.0,0.0,0.0,0.0,0.0,0.0,15.38461,38.461529999999996,33.33333,27.77777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.68085,0.0,0.0,0.0,0.0,80.87912,77.13004000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49,87.38738000000001,57.4074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.461529999999998,0.0,55.55555,0.0,0.0,62.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,61.702119999999994,0.0,0.0,0.0,0.0,93.40659000000001,78.0269,0.0,0.0,0.0,0.0,0.0,0.0,87.38738000000001,57.4074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.461529999999998,0.0,55.55555,0.0,0.0,62.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,61.702119999999994,0.0,0.0,0.0,0.0,93.40659000000001,78.0269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.82758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
