,레이어드 커버 파운데이션 [SPF35/PA++]_0,레이어드 커버 파운데이션 [SPF35/PA++]_1,레이어드 커버 파운데이션 [SPF35/PA++]_2,윙크 파운데이션 팩트 [SPF50+/PA+++]_0,윙크 파운데이션 팩트 [SPF50+/PA+++]_1,윙크 파운데이션 팩트 [SPF50+/PA+++]_2,인텐시브 스킨 세럼 파운데이션 [SPF40/PA+++]_0,인텐시브 스킨 세럼 파운데이션 [SPF40/PA+++]_1,인텐시브 스킨 세럼 파운데이션 [SPF40/PA+++]_2,자생 퍼펙트 쿠션 [SPF50+/PA++++]_0,자생 퍼펙트 쿠션 [SPF50+/PA++++]_1,자생 퍼펙트 쿠션 [SPF50+/PA++++]_2,매트 벨벳 스킨 블러링 파우더 파운데이션_0,매트 벨벳 스킨 블러링 파우더 파운데이션_1,매트 벨벳 스킨 블러링 파우더 파운데이션_2,아우라 워터 글로우 쿠션 [SPF50+/PA+++]_0,아우라 워터 글로우 쿠션 [SPF50+/PA+++]_1,아우라 워터 글로우 쿠션 [SPF50+/PA+++]_2,퓨처리스트 아쿠아 브릴리언스 파운데이션 [SPF20/PA+++]_0,퓨처리스트 아쿠아 브릴리언스 파운데이션 [SPF20/PA+++]_1,퓨처리스트 아쿠아 브릴리언스 파운데이션 [SPF20/PA+++]_2,새틴 핏 레이어 쿠션 [SPF50/PA++++]_0,새틴 핏 레이어 쿠션 [SPF50/PA++++]_1,새틴 핏 레이어 쿠션 [SPF50/PA++++]_2,뗑 이돌 롱라스팅 파운데이션 [SPF38/PA++]_0,뗑 이돌 롱라스팅 파운데이션 [SPF38/PA++]_1,뗑 이돌 롱라스팅 파운데이션 [SPF38/PA++]_2,퍼펙팅 파운데이션 [SPF17/PA+]_0,퍼펙팅 파운데이션 [SPF17/PA+]_1,퍼펙팅 파운데이션 [SPF17/PA+]_2,커버리셔스 파워 핏 파운데이션 [SPF45/PA++]_0,커버리셔스 파워 핏 파운데이션 [SPF45/PA++]_1,커버리셔스 파워 핏 파운데이션 [SPF45/PA++]_2,래디언스 퍼펙트핏 파운데이션 [SPF30/PA++]_0,래디언스 퍼펙트핏 파운데이션 [SPF30/PA++]_1,래디언스 퍼펙트핏 파운데이션 [SPF30/PA++]_2,글로우 래스팅 파운데이션 [SPF25/PA++]_0,글로우 래스팅 파운데이션 [SPF25/PA++]_1,글로우 래스팅 파운데이션 [SPF25/PA++]_2,더블 웨어 스테이 인 플레이스 메이크업 [SPF10/PA++]_0,더블 웨어 스테이 인 플레이스 메이크업 [SPF10/PA++]_1,더블 웨어 스테이 인 플레이스 메이크업 [SPF10/PA++]_2,포에버 스킨 글로우 24H 웨어 스킨-케어링 파운데이션 [SPF35/PA++]_0,포에버 스킨 글로우 24H 웨어 스킨-케어링 파운데이션 [SPF35/PA++]_1,포에버 스킨 글로우 24H 웨어 스킨-케어링 파운데이션 [SPF35/PA++]_2,에센셜 스킨 누더 쿠션 [SPF50/PA++]_0,에센셜 스킨 누더 쿠션 [SPF50/PA++]_1,에센셜 스킨 누더 쿠션 [SPF50/PA++]_2,아쿠아 글로우 쿠션 파운데이션 [SPF23/PA++]_0,아쿠아 글로우 쿠션 파운데이션 [SPF23/PA++]_1,아쿠아 글로우 쿠션 파운데이션 [SPF23/PA++]_2,리부트 파운데이션_0,리부트 파운데이션_1,리부트 파운데이션_2,마이크로 글래시핏 쿠션 [SPF50+/PA++++]_0,마이크로 글래시핏 쿠션 [SPF50+/PA++++]_1,마이크로 글래시핏 쿠션 [SPF50+/PA++++]_2,더 퍼스트 파운데이션 [SPF20/PA++]_0,더 퍼스트 파운데이션 [SPF20/PA++]_1,더 퍼스트 파운데이션 [SPF20/PA++]_2,울트라 HD 프레스드 파우더_0,울트라 HD 프레스드 파우더_1,울트라 HD 프레스드 파우더_2,울트라 HD 파우더_0,울트라 HD 파우더_1,울트라 HD 파우더_2,코튼 베일 파우더_0,코튼 베일 파우더_1,코튼 베일 파우더_2,라이트 리플렉팅 루스 세팅 파우더_0,라이트 리플렉팅 루스 세팅 파우더_1,라이트 리플렉팅 루스 세팅 파우더_2,포어 블러 파우더_0,포어 블러 파우더_1,포어 블러 파우더_2,루스 세팅 파우더_0,루스 세팅 파우더_1,루스 세팅 파우더_2,프라임 프라이머 피니시 파우더_0,프라임 프라이머 피니시 파우더_1,프라임 프라이머 피니시 파우더_2,피치뽀송 멀티 피니시 파우더_0,피치뽀송 멀티 피니시 파우더_1,피치뽀송 멀티 피니시 파우더_2,노세범 미네랄 파우더_0,노세범 미네랄 파우더_1,노세범 미네랄 파우더_2,미네랄 피니싱 파우더_0,미네랄 피니싱 파우더_1,미네랄 피니싱 파우더_2,시크릿 뷰티 파우더_0,시크릿 뷰티 파우더_1,시크릿 뷰티 파우더_2,미네랄 100 HD 파우더_0,미네랄 100 HD 파우더_1,미네랄 100 HD 파우더_2,샘물 퍼펙트 포어 팩트_0,샘물 퍼펙트 포어 팩트_1,샘물 퍼펙트 포어 팩트_2,닥터트럽 피지제로 센텔라파우더_0,닥터트럽 피지제로 센텔라파우더_1,닥터트럽 피지제로 센텔라파우더_2,프리즘 리브르_0,프리즘 리브르_1,프리즘 리브르_2,미네랄 파우더 [SPF15]_0,미네랄 파우더 [SPF15]_1,미네랄 파우더 [SPF15]_2,퍼펙트 오일 컨트롤 프레스드 파우더_0,퍼펙트 오일 컨트롤 프레스드 파우더_1,퍼펙트 오일 컨트롤 프레스드 파우더_2,프레스트 포어 커버_0,프레스트 포어 커버_1,프레스트 포어 커버_2,세범 컷 파우더 팩트_0,세범 컷 파우더 팩트_1,세범 컷 파우더 팩트_2
33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.90909,22.76422,21.13821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.92397,0.0,31.57894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.33333,16.66666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.22935,0.0,0.0,0.0,60.07905,44.11764,0.0,0.0,14.81481,0.0,81.25,0.0,0.0,0.0,0.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.90909,0.0,0.0,0.0,0.0,0.0
34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.51219,16.26016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.84795,18.91891,30.99415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,90.0,84.61538,0.0,0.0,50.0,0.0,0.0,0.0,100.0,0.0,0.0,42.85714,45.45454,32.35294,0.0,0.0,12.96296,0.0,0.0,31.57894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.90909,22.76422,14.63414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.80701,0.0,40.93567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.33333,100.0,53.84615,0.0,60.0,0.0,0.0,0.0,0.0,35.77981,0.0,0.0,0.0,47.03557,20.58823,0.0,0.0,9.25925,0.0,37.5,0.0,0.0,0.0,0.0,0.0,0.0,77.77777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.45454,30.0813,13.00813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.51351,32.16374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.33333,43.33333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.70642,0.0,0.0,0.0,47.43083,20.58823,0.0,0.0,0.0,0.0,0.0,26.31578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.81818,0.0,0.0,0.0,0.0,0.0
37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.39024,14.63414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.92397,0.0,29.23976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,33.33333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.54128,0.0,0.0,85.71428,28.85375,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.55555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.13821,18.69918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.35672,24.32432,21.05263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.5,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.18348,0.0,0.0,35.71428,29.64426,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.26016,30.0813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.72972,25.73099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,23.33333,0.0,0.0,90.0,0.0,0.0,0.0,0.0,21.10091,0.0,0.0,0.0,39.92094,0.0,0.0,0.0,24.07407,0.0,0.0,26.31578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.90909,14.63414,12.19512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.72972,14.03508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.66666,43.33333,0.0,60.0,50.0,0.0,0.0,0.0,0.0,16.51376,0.0,0.0,0.0,39.52569,0.0,0.0,0.0,0.0,0.0,0.0,42.10526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.81818,0.0,0.0,0.0,0.0,0.0
41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.00813,13.00813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.61988,45.94594,22.22222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.66666,20.0,76.92307,0.0,0.0,0.0,0.0,0.0,0.0,8.25688,0.0,0.0,0.0,24.50592,23.52941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.54545,0.0,0.0,0.0,0.0,0.0
42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.63414,12.19512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.03508,40.54054,18.12865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.1581,100.0,0.0,0.0,9.25925,0.0,31.25,26.31578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.69918,9.75609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.31578,13.51351,33.91812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,60.0,41.66666,0.0,0.0,0.0,10.09174,0.0,0.0,35.71428,25.69169,26.47058,0.0,0.0,9.25925,85.71428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0813,18.69918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.08187,37.83783,21.63742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.66666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.06324,29.41176,0.0,0.0,14.81481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.19512,4.87804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.49707,32.43243,33.33333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.66666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.85714,28.45849,29.41176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.00813,7.31707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.16374,100.0,32.16374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.94466,0.0,0.0,0.0,9.25925,100.0,31.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.36363,12.19512,7.31707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.89473,35.13513,23.9766,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,5.50458,0.0,0.0,35.71428,30.43478,17.64705,0.0,0.0,0.0,0.0,43.75,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.45454,0.0,0.0,0.0,0.0,0.0
48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.75609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.1228,35.13513,23.9766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.13438,32.35294,0.0,0.0,16.66666,0.0,37.5,36.8421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.72727,0.0,0.0,100.0,0.0,0.0
49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.69918,5.69105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.23391,43.24324,19.29824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.71428,23.71541,14.70588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.07692,0.0,0.0
50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.87804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.91228,35.13513,23.9766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.71428,26.08695,0.0,0.0,0.0,20.37037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.63636,0.0,0.0,30.76923,0.0,0.0
51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.31707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,54.05405,25.73099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.71428,30.03952,0.0,0.0,0.0,20.37037,0.0,0.0,26.31578,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.53846,0.0,0.0
52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.31707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.83625,0.0,26.90058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.50592,0.0,0.0,0.0,12.96296,0.0,37.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.9883,0.0,19.88304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.66666,0.0,0.0,0.0,60.0,41.66666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.99209,0.0,0.0,0.0,46.29629,0.0,31.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.45454,0.0,0.0,0.0,0.0,0.0
54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.69105,6.50406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.4035,0.0,27.48538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.46153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.92094,0.0,0.0,0.0,16.66666,0.0,0.0,52.63157,0.0,0.0,0.0,0.0,0.0,66.66666,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.35087,16.21621,14.03508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.83003,14.70588,0.0,0.0,9.25925,0.0,0.0,42.10526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
