,에이오셉 플러스_0,에이오셉 플러스_1,에이오셉 플러스_2,옵티프리 익스프레스_0,옵티프리 익스프레스_1,옵티프리 익스프레스_2,옵티프리 리플레니시_0,옵티프리 리플레니시_1,옵티프리 리플레니시_2,옵티프리 퓨어모이스트_0,옵티프리 퓨어모이스트_1,옵티프리 퓨어모이스트_2,바이오트루 다목적 렌즈관리용액_0,바이오트루 다목적 렌즈관리용액_1,바이오트루 다목적 렌즈관리용액_2,드롭드림아이 _0,드롭드림아이 _1,드롭드림아이 _2,보스톤 세척액 어드밴스 클리너_0,보스톤 세척액 어드밴스 클리너_1,보스톤 세척액 어드밴스 클리너_2,오퓨러스 습윤액_0,오퓨러스 습윤액_1,오퓨러스 습윤액_2,휴먼바이오 세척 식염수_0,휴먼바이오 세척 식염수_1,휴먼바이오 세척 식염수_2,프리미엄 퓨어클 습윤액_0,프리미엄 퓨어클 습윤액_1,프리미엄 퓨어클 습윤액_2,드림아이 소프트렌즈 용액_0,드림아이 소프트렌즈 용액_1,드림아이 소프트렌즈 용액_2,컴플릿 멀티 퍼포스 솔루션_0,컴플릿 멀티 퍼포스 솔루션_1,컴플릿 멀티 퍼포스 솔루션_2,더 뷰 소프트 콘택트 렌즈 전용 용액_0,더 뷰 소프트 콘택트 렌즈 전용 용액_1,더 뷰 소프트 콘택트 렌즈 전용 용액_2,보스톤 심플러스_0,보스톤 심플러스_1,보스톤 심플러스_2,프렌즈 프로 B  sol _0,프렌즈 프로 B  sol _1,프렌즈 프로 B  sol _2,프로젠트_0,프로젠트_1,프로젠트_2,클리어 케어_0,클리어 케어_1,클리어 케어_2,메니케어 플러스_0,메니케어 플러스_1,메니케어 플러스_2,메디렌즈 멀티액_0,메디렌즈 멀티액_1,메디렌즈 멀티액_2,프렌즈 드롭_0,프렌즈 드롭_1,프렌즈 드롭_2,블루 드 샤넬 오 드 빠르펭_0,블루 드 샤넬 오 드 빠르펭_1,블루 드 샤넬 오 드 빠르펭_2,어메이징 그레이스 발레 로즈 프레그런스 EDT_0,어메이징 그레이스 발레 로즈 프레그런스 EDT_1,어메이징 그레이스 발레 로즈 프레그런스 EDT_2,오 로즈 오 드 뚜왈렛_0,오 로즈 오 드 뚜왈렛_1,오 로즈 오 드 뚜왈렛_2,끌로에 오 드 퍼퓸_0,끌로에 오 드 퍼퓸_1,끌로에 오 드 퍼퓸_2,로즈 드 끌로에 우먼 오드뚜왈렛_0,로즈 드 끌로에 우먼 오드뚜왈렛_1,로즈 드 끌로에 우먼 오드뚜왈렛_2,라이트 에센스 오 드 뚜왈렛_0,라이트 에센스 오 드 뚜왈렛_1,라이트 에센스 오 드 뚜왈렛_2,모던 프린세스 오 드 퍼퓸_0,모던 프린세스 오 드 퍼퓸_1,모던 프린세스 오 드 퍼퓸_2,럭키위시_0,럭키위시_1,럭키위시_2,미스 디올 블루밍 부케 오 드 뚜왈렛_0,미스 디올 블루밍 부케 오 드 뚜왈렛_1,미스 디올 블루밍 부케 오 드 뚜왈렛_2,알뤼르 옴므 스포츠 오 드 뚜왈렛 스프레이_0,알뤼르 옴므 스포츠 오 드 뚜왈렛 스프레이_1,알뤼르 옴므 스포츠 오 드 뚜왈렛 스프레이_2,플로라 바이 구찌 아름다운 가르데니아 오 드 뚜왈렛_0,플로라 바이 구찌 아름다운 가르데니아 오 드 뚜왈렛_1,플로라 바이 구찌 아름다운 가르데니아 오 드 뚜왈렛_2,뿌르 옴므 익스트림 오드뚜왈렛_0,뿌르 옴므 익스트림 오드뚜왈렛_1,뿌르 옴므 익스트림 오드뚜왈렛_2,오 프레쉬 맨 오드뚜왈렛_0,오 프레쉬 맨 오드뚜왈렛_1,오 프레쉬 맨 오드뚜왈렛_2,위크엔드 오드트왈렛_0,위크엔드 오드트왈렛_1,위크엔드 오드트왈렛_2,플로라 바이 구찌 글로리어스 만다린 우먼 오드뚜왈렛_0,플로라 바이 구찌 글로리어스 만다린 우먼 오드뚜왈렛_1,플로라 바이 구찌 글로리어스 만다린 우먼 오드뚜왈렛_2,라 튤립 오 드 퍼퓸_0,라 튤립 오 드 퍼퓸_1,라 튤립 오 드 퍼퓸_2,샹스 오 땅드르 오 드 뚜왈렛 스프레이_0,샹스 오 땅드르 오 드 뚜왈렛 스프레이_1,샹스 오 땅드르 오 드 뚜왈렛 스프레이_2,로빠 겐조 뿌르 옴므 오드뚜왈렛_0,로빠 겐조 뿌르 옴므 오드뚜왈렛_1,로빠 겐조 뿌르 옴므 오드뚜왈렛_2,가브리엘 샤넬 오 드 빠르펭_0,가브리엘 샤넬 오 드 빠르펭_1,가브리엘 샤넬 오 드 빠르펭_2,플라워 인 디 에어 오 드 퍼퓸_0,플라워 인 디 에어 오 드 퍼퓸_1,플라워 인 디 에어 오 드 퍼퓸_2
32,15.82162,95.34883,46.51162,39.67391,72.46376,50.0,42.5,31.37254,57.30337,51.1811,59.85915,87.5,0.0,0.0,0.0,52.77777,36.8421,43.47826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.1203,75.16778,64.42953,0.0,0.0,0.0,0.0,0.0,0.0,0.69348,0.0,0.0,31.25,31.25,0.0,0.0,0.0,0.0,69.44444,55.81395,25.25773,43.33333,40.90909,25.71428,0.0,0.0,0.0,0.0,0.0,0.0,87.82894,40.06309,77.61904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.21739,0.0,51.47058,50.0,48.64864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.66666,0.0,0.0,0.0,0.0,0.0
33,11.05681,76.74418,95.34883,36.41304,51.44927,57.54716,49.16666,44.11764,60.67415,30.70866,56.33802,78.94736,0.0,0.0,0.0,47.22222,31.57894,86.95652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.65413,72.48322,75.16778,0.0,0.0,0.0,0.0,0.0,0.0,0.34674,0.0,0.0,56.25,0.0,45.45454,0.0,0.0,0.0,73.61111,53.48837,20.10309,46.66666,59.0909,71.42857,0.0,0.0,0.0,0.0,0.0,0.0,55.5921,42.58675,67.14285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.56521,45.45454,50.0,47.67441,45.94594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,14.11117,68.60465,76.74418,36.95652,71.73913,65.09433,48.33333,67.64705,59.55056,46.45669,61.97183,76.97368,0.0,0.0,0.0,36.11111,35.08771,56.52173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0827,71.81208,75.83892,0.0,0.0,0.0,0.0,0.0,0.0,0.62413,0.0,0.0,93.75,0.0,0.0,0.0,0.0,0.0,61.11111,66.27906,23.71134,60.0,72.72727,34.28571,0.0,0.0,0.0,0.0,0.0,0.0,74.3421,33.43848,48.57142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.15384,0.0,72.72727,58.82352,51.16279,43.24324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.66666,0.0,0.0,0.0,0.0,0.0
35,15.51618,47.67441,68.60465,50.54347,82.60869,64.15094,44.16666,63.72549,55.05617,47.24409,56.33802,71.05263,0.0,0.0,0.0,16.66666,22.80701,26.08695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.62406,47.651,54.36241,0.0,0.0,0.0,0.0,0.0,0.0,0.34674,0.0,0.0,0.0,56.25,90.90909,0.0,0.0,0.0,70.83333,89.53488,32.47422,50.0,63.63636,42.85714,0.0,0.0,0.0,0.0,0.0,0.0,55.26315,34.38485,81.90476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.61538,0.0,0.0,47.05882,58.13953,70.27027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,12.09529,44.18604,47.67441,47.2826,68.84057,66.98113,59.16666,60.78431,52.80898,41.73228,57.04225,53.94736,0.0,0.0,0.0,63.88888,49.1228,32.60869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,75.16778,60.40268,0.0,0.0,0.0,0.0,35.71428,0.0,0.55478,0.0,0.0,81.25,37.5,45.45454,0.0,0.0,0.0,58.33333,51.16279,18.04123,23.33333,68.18181,71.42857,0.0,0.0,0.0,0.0,0.0,0.0,58.55263,31.54574,83.80952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.86956,0.0,58.82352,52.32558,54.05405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,10.38485,67.44186,44.18604,50.54347,50.0,81.13207,45.0,67.64705,64.04494,52.3622,85.91549,42.10526,0.0,0.0,0.0,94.44444,40.35087,41.30434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.94736,64.42953,45.63758,0.0,0.0,0.0,0.0,42.85714,0.0,0.41608,0.0,100.0,37.5,62.5,54.54545,0.0,0.0,0.0,61.11111,75.58139,25.77319,33.33333,27.27272,88.57142,0.0,0.0,0.0,0.0,0.0,0.0,44.07894,39.43217,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.73913,0.0,64.70588,52.32558,54.05405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38,8.30788,38.37209,67.44186,42.3913,76.81159,62.26415,48.33333,58.82352,52.80898,43.30708,64.78873,53.94736,0.0,0.0,0.0,41.66666,33.33333,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.91729,75.16778,44.2953,0.0,0.0,0.0,0.0,0.0,0.0,0.62413,100.0,0.0,0.0,31.25,0.0,0.0,0.0,0.0,81.94444,82.55813,21.13402,16.66666,45.45454,28.57142,0.0,0.0,0.0,0.0,0.0,0.0,74.01315,43.53312,80.95238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.46153,0.0,0.0,64.70588,66.27906,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,9.77397,55.81395,38.37209,41.30434,91.30434,66.03773,25.0,53.92156,100.0,34.25196,52.8169,99.3421,0.0,0.0,0.0,36.11111,15.78947,67.3913,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.66917,75.83892,60.40268,0.0,0.0,0.0,0.0,0.0,0.0,0.76282,0.0,0.0,100.0,0.0,45.45454,0.0,0.0,0.0,94.44444,95.34883,19.07216,53.33333,31.81818,17.14285,0.0,0.0,0.0,0.0,0.0,0.0,100.0,50.78864,84.7619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.21739,0.0,77.94117,82.55813,67.56756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0
40,5.86438,67.44186,55.81395,39.67391,78.26086,41.50943,35.0,50.98039,65.16853,37.40157,66.9014,67.10526,0.0,0.0,0.0,38.88888,33.33333,76.08695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,67.66917,54.36241,42.95302,0.0,0.0,0.0,0.0,0.0,0.0,1.17891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,43.02325,13.91752,20.0,100.0,14.28571,0.0,0.0,0.0,0.0,0.0,0.0,71.05263,63.40694,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.86956,45.45454,79.41176,54.65116,44.59459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,5.55894,60.46511,67.44186,36.41304,76.08695,54.71698,37.5,84.31372,64.04494,35.43307,80.98591,80.92105,0.0,0.0,0.0,69.44444,43.85964,56.52173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.60902,60.40268,49.66442,0.0,0.0,0.0,0.0,0.0,71.42857,0.0,0.0,0.0,31.25,56.25,0.0,0.0,0.0,0.0,63.88888,86.04651,18.04123,20.0,86.36363,22.85714,0.0,0.0,0.0,0.0,0.0,0.0,76.64473,48.26498,65.23809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.73913,63.63636,67.64705,51.16279,74.32432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42,6.10873,70.93023,60.46511,52.71739,73.91304,71.69811,43.33333,91.17647,66.29213,34.25196,73.94366,60.52631,0.0,0.0,0.0,44.44444,49.1228,67.3913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.64661,45.63758,69.79865,0.0,0.0,0.0,0.0,78.57142,0.0,0.83217,0.0,0.0,31.25,0.0,0.0,0.0,0.0,0.0,75.0,52.32558,16.49484,33.33333,90.90909,40.0,0.0,0.0,0.0,0.0,0.0,0.0,74.01315,54.88958,84.28571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.34782,0.0,76.47058,37.2093,44.59459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43,9.77397,62.79069,70.93023,71.73913,77.53623,69.81132,45.0,83.33333,58.42696,37.79527,65.49295,69.73684,0.0,0.0,0.0,66.66666,57.89473,52.17391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.18796,44.2953,67.11409,0.0,0.0,0.0,0.0,0.0,0.0,0.34674,0.0,0.0,31.25,50.0,63.63636,100.0,0.0,0.0,70.83333,74.4186,28.86597,20.0,40.90909,74.28571,0.0,0.0,0.0,0.0,0.0,0.0,66.44736,43.53312,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.53846,100.0,0.0,50.0,46.51162,55.4054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,7.697,50.0,62.79069,53.26086,78.26086,52.83018,48.33333,53.92156,53.93258,41.73228,57.04225,67.76315,0.0,0.0,0.0,69.44444,38.59649,54.34782,0.0,0.0,0.0,66.66666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.16541,60.40268,46.97986,0.0,0.0,0.0,33.33333,0.0,0.0,0.90152,0.0,41.66666,37.5,37.5,0.0,0.0,0.0,0.0,48.61111,83.72093,20.10309,20.0,50.0,54.28571,0.0,0.0,0.0,0.0,0.0,0.0,62.82894,47.94952,86.19047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.26086,0.0,77.94117,37.2093,56.75675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45,8.12461,73.25581,50.0,50.0,78.9855,48.1132,38.33333,46.07843,67.41573,33.46456,50.0,76.31578,0.0,0.0,0.0,77.77777,26.31578,54.34782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,57.89473,42.95302,59.73154,0.0,0.0,0.0,0.0,0.0,0.0,0.41608,41.66666,50.0,43.75,0.0,54.54545,0.0,0.0,0.0,63.88888,51.16279,23.19587,53.33333,27.27272,57.14285,0.0,0.0,0.0,0.0,0.0,0.0,76.97368,79.81072,93.80952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.26086,54.54545,50.0,36.04651,66.21621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46,7.26939,53.48837,73.25581,45.65217,94.20289,45.28301,43.33333,89.21568,85.39325,36.61417,68.30985,90.78947,0.0,0.0,0.0,58.33333,26.31578,52.17391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.84962,49.66442,72.48322,0.0,0.0,0.0,80.0,35.71428,71.42857,0.83217,50.0,0.0,43.75,62.5,0.0,0.0,0.0,0.0,43.05555,53.48837,20.10309,16.66666,31.81818,31.42857,0.0,0.0,0.0,0.0,0.0,0.0,75.65789,68.76971,73.80952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.07692,15.21739,0.0,54.41176,43.02325,54.05405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47,7.14722,77.90697,53.48837,35.32608,81.15942,60.37735,32.5,73.52941,59.55056,37.00787,88.73239,72.36842,0.0,0.0,0.0,69.44444,33.33333,82.60869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.33333,0.0,83.33333,0.0,0.0,0.0,75.93984,69.79865,55.03355,0.0,0.0,0.0,0.0,0.0,0.0,0.83217,0.0,0.0,50.0,0.0,0.0,85.71428,0.0,0.0,66.66666,70.93023,32.47422,0.0,22.72727,42.85714,0.0,0.0,0.0,0.0,0.0,0.0,70.39473,55.83596,70.47619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.30769,13.04347,0.0,55.88235,20.93023,47.29729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48,7.81918,62.79069,77.90697,39.67391,73.1884,65.09433,35.0,66.66666,69.66292,34.25196,85.21126,69.07894,0.0,0.0,0.0,55.55555,26.31578,84.7826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.3609,67.11409,55.70469,0.0,0.0,0.0,0.0,35.71428,0.0,0.90152,0.0,0.0,0.0,0.0,81.81818,0.0,0.0,0.0,62.5,52.32558,24.2268,0.0,63.63636,28.57142,0.0,0.0,0.0,0.0,0.0,0.0,78.94736,100.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.86956,0.0,61.7647,31.39534,62.16216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49,6.65852,51.16279,62.79069,41.30434,76.08695,66.03773,55.83333,73.52941,75.28089,46.45669,78.16901,69.73684,0.0,0.0,0.0,38.88888,45.61403,80.43478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.87969,46.97986,77.85234,0.0,0.0,0.0,0.0,57.14285,0.0,0.48543,0.0,0.0,37.5,75.0,63.63636,0.0,0.0,0.0,80.55555,67.44186,26.80412,0.0,86.36363,94.28571,0.0,0.0,0.0,0.0,0.0,0.0,65.46052,58.67507,74.28571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.21739,45.45454,80.88235,43.02325,43.24324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.33333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
50,7.75809,46.51162,51.16279,55.97826,71.01449,71.69811,31.66666,69.60784,64.04494,39.37007,78.16901,60.52631,0.0,0.0,0.0,58.33333,49.1228,56.52173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.43609,59.73154,63.75838,0.0,0.0,0.0,0.0,0.0,100.0,0.48543,0.0,0.0,43.75,0.0,0.0,0.0,0.0,0.0,70.83333,47.67441,18.5567,20.0,31.81818,31.42857,0.0,0.0,0.0,0.0,0.0,0.0,61.8421,58.35962,82.38095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.04347,0.0,69.11764,51.16279,44.59459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51,6.78069,39.53488,46.51162,62.5,63.76811,66.98113,45.0,89.21568,70.78651,49.60629,69.7183,69.07894,0.0,0.0,0.0,75.0,19.29824,54.34782,0.0,0.0,0.0,55.55555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.21052,72.48322,55.03355,0.0,0.0,0.0,40.0,0.0,0.0,0.48543,0.0,0.0,0.0,50.0,45.45454,0.0,0.0,0.0,63.88888,58.13953,31.44329,16.66666,22.72727,25.71428,0.0,0.0,0.0,0.0,0.0,0.0,66.44736,49.84227,87.14285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.73913,0.0,69.11764,63.95348,58.1081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52,8.49114,65.11627,39.53488,59.7826,80.43478,58.49056,46.66666,60.78431,73.0337,54.3307,57.04225,74.3421,0.0,0.0,0.0,52.77777,29.82456,69.56521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.17293,55.03355,59.0604,0.0,0.0,0.0,0.0,42.85714,0.0,0.0,0.0,0.0,37.5,0.0,0.0,0.0,0.0,0.0,54.16666,50.0,30.92783,16.66666,27.27272,20.0,0.0,0.0,0.0,0.0,0.0,0.0,78.94736,47.94952,71.90476,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.13043,45.45454,100.0,44.18604,39.18918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,7.75809,59.30232,65.11627,53.26086,100.0,72.6415,35.0,63.72549,83.14606,41.73228,66.9014,93.42105,0.0,0.0,0.0,66.66666,14.03508,63.04347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.15037,55.70469,67.11409,0.0,0.0,0.0,46.66666,0.0,0.0,0.41608,0.0,0.0,0.0,0.0,72.72727,0.0,0.0,0.0,65.27777,61.6279,23.19587,16.66666,0.0,22.85714,0.0,0.0,0.0,0.0,0.0,0.0,86.18421,51.41955,65.71428,97.59036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.30769,13.04347,0.0,57.35294,61.6279,67.56756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
