,티르티르 호호바 오일_0,티르티르 호호바 오일_1,티르티르 호호바 오일_2,나우푸드      퓨어 유기농 호호바 오일_0,나우푸드      퓨어 유기농 호호바 오일_1,나우푸드      퓨어 유기농 호호바 오일_2,데저트에센스 오가닉 호호바 오일_0,데저트에센스 오가닉 호호바 오일_1,데저트에센스 오가닉 호호바 오일_2,시드물 자연산 냉압착 호호바 오일_0,시드물 자연산 냉압착 호호바 오일_1,시드물 자연산 냉압착 호호바 오일_2,홀리카홀리카 굳세라 수퍼 세라마이드 에센셜 오일_0,홀리카홀리카 굳세라 수퍼 세라마이드 에센셜 오일_1,홀리카홀리카 굳세라 수퍼 세라마이드 에센셜 오일_2,아이오페 골든 글로우 페이스 오일_0,아이오페 골든 글로우 페이스 오일_1,아이오페 골든 글로우 페이스 오일_2,시드물 프리미엄 호호바 오일_0,시드물 프리미엄 호호바 오일_1,시드물 프리미엄 호호바 오일_2,네오젠 더마로지 화이트 트러플 세럼 인 오일 드롭_0,네오젠 더마로지 화이트 트러플 세럼 인 오일 드롭_1,네오젠 더마로지 화이트 트러플 세럼 인 오일 드롭_2,쥴라이 슈퍼    바운스 씬 오일_0,쥴라이 슈퍼    바운스 씬 오일_1,쥴라이 슈퍼    바운스 씬 오일_2,시드물 냉압착 호호바 오일_0,시드물 냉압착 호호바 오일_1,시드물 냉압착 호호바 오일_2,로벡틴 스킨 이센셜즈 배리어 리페어 페이스 오일_0,로벡틴 스킨 이센셜즈 배리어 리페어 페이스 오일_1,로벡틴 스킨 이센셜즈 배리어 리페어 페이스 오일_2,리얼베리어 액티브 브이 퍼스트 오일_0,리얼베리어 액티브 브이 퍼스트 오일_1,리얼베리어 액티브 브이 퍼스트 오일_2,겔랑 아베이 로얄 유쓰 워터리 오일_0,겔랑 아베이 로얄 유쓰 워터리 오일_1,겔랑 아베이 로얄 유쓰 워터리 오일_2,비오템 아쿠아수르스 매직 젤 오일_0,비오템 아쿠아수르스 매직 젤 오일_1,비오템 아쿠아수르스 매직 젤 오일_2,시드물 스킨소스 타마누 오일_0,시드물 스킨소스 타마누 오일_1,시드물 스킨소스 타마누 오일_2,눅스 윌 프로디쥬스 멀티 리치 오일_0,눅스 윌 프로디쥬스 멀티 리치 오일_1,눅스 윌 프로디쥬스 멀티 리치 오일_2,식물나라 프로폴리스 페이스오일_0,식물나라 프로폴리스 페이스오일_1,식물나라 프로폴리스 페이스오일_2,홀리카홀리카 굳세라 수퍼 세라마이드 모이스춰 밤_0,홀리카홀리카 굳세라 수퍼 세라마이드 모이스춰 밤_1,홀리카홀리카 굳세라 수퍼 세라마이드 모이스춰 밤_2,클라랑스 페이스 트리트먼트 플랜트 오일 블루 오키드_0,클라랑스 페이스 트리트먼트 플랜트 오일 블루 오키드_1,클라랑스 페이스 트리트먼트 플랜트 오일 블루 오키드_2,킵쿨 오션 딥 블루오일_0,킵쿨 오션 딥 블루오일_1,킵쿨 오션 딥 블루오일_2,네이밍 레이어드 커버 파운데이션  SPF   PA   _0,네이밍 레이어드 커버 파운데이션  SPF   PA   _1,네이밍 레이어드 커버 파운데이션  SPF   PA   _2,자빈드서울 윙크 파운데이션 팩트  SPF    PA    _0,자빈드서울 윙크 파운데이션 팩트  SPF    PA    _1,자빈드서울 윙크 파운데이션 팩트  SPF    PA    _2,바비브라운 인텐시브 스킨 세럼 파운데이션  SPF   PA    _0,바비브라운 인텐시브 스킨 세럼 파운데이션  SPF   PA    _1,바비브라운 인텐시브 스킨 세럼 파운데이션  SPF   PA    _2,동인비 자생 퍼펙트 쿠션  SPF    PA     _0,동인비 자생 퍼펙트 쿠션  SPF    PA     _1,동인비 자생 퍼펙트 쿠션  SPF    PA     _2,메이크업포에버 매트 벨벳 스킨 블러링 파우더 파운데이션_0,메이크업포에버 매트 벨벳 스킨 블러링 파우더 파운데이션_1,메이크업포에버 매트 벨벳 스킨 블러링 파우더 파운데이션_2,룩스앤메이 아우라 워터 글로우 쿠션  SPF    PA    _0,룩스앤메이 아우라 워터 글로우 쿠션  SPF    PA    _1,룩스앤메이 아우라 워터 글로우 쿠션  SPF    PA    _2,에스티 로더 퓨처리스트 아쿠아 브릴리언스 파운데이션  SPF   PA    _0,에스티 로더 퓨처리스트 아쿠아 브릴리언스 파운데이션  SPF   PA    _1,에스티 로더 퓨처리스트 아쿠아 브릴리언스 파운데이션  SPF   PA    _2,조성아22새틴 핏 레이어 쿠션  SPF   PA     _0,조성아22새틴 핏 레이어 쿠션  SPF   PA     _1,조성아22새틴 핏 레이어 쿠션  SPF   PA     _2,랑콤 뗑 이돌 롱라스팅 파운데이션  SPF   PA   _0,랑콤 뗑 이돌 롱라스팅 파운데이션  SPF   PA   _1,랑콤 뗑 이돌 롱라스팅 파운데이션  SPF   PA   _2,설화수 퍼펙팅 파운데이션  SPF   PA  _0,설화수 퍼펙팅 파운데이션  SPF   PA  _1,설화수 퍼펙팅 파운데이션  SPF   PA  _2,바닐라코 커버리셔스 파워 핏 파운데이션  SPF   PA   _0,바닐라코 커버리셔스 파워 핏 파운데이션  SPF   PA   _1,바닐라코 커버리셔스 파워 핏 파운데이션  SPF   PA   _2,미샤 래디언스 퍼펙트핏 파운데이션  SPF   PA   _0,미샤 래디언스 퍼펙트핏 파운데이션  SPF   PA   _1,미샤 래디언스 퍼펙트핏 파운데이션  SPF   PA   _2,헤라 글로우 래스팅 파운데이션  SPF   PA   _0,헤라 글로우 래스팅 파운데이션  SPF   PA   _1,헤라 글로우 래스팅 파운데이션  SPF   PA   _2,에스티 로더 더블 웨어 스테이 인 플레이스 메이크업  SPF   PA   _0,에스티 로더 더블 웨어 스테이 인 플레이스 메이크업  SPF   PA   _1,에스티 로더 더블 웨어 스테이 인 플레이스 메이크업  SPF   PA   _2,디올 포에버 스킨 글로우   H 웨어 스킨 케어링 파운데이션  SPF   PA   _0,디올 포에버 스킨 글로우   H 웨어 스킨 케어링 파운데이션  SPF   PA   _1,디올 포에버 스킨 글로우   H 웨어 스킨 케어링 파운데이션  SPF   PA   _2,정샘물 에센셜 스킨 누더 쿠션  SPF   PA   _0,정샘물 에센셜 스킨 누더 쿠션  SPF   PA   _1,정샘물 에센셜 스킨 누더 쿠션  SPF   PA   _2,나스 아쿠아 글로우 쿠션 파운데이션  SPF   PA   _0,나스 아쿠아 글로우 쿠션 파운데이션  SPF   PA   _1,나스 아쿠아 글로우 쿠션 파운데이션  SPF   PA   _2,메이크업포에버 리부트 파운데이션_0,메이크업포에버 리부트 파운데이션_1,메이크업포에버 리부트 파운데이션_2,문샷 마이크로 글래시핏 쿠션  SPF    PA     _0,문샷 마이크로 글래시핏 쿠션  SPF    PA     _1,문샷 마이크로 글래시핏 쿠션  SPF    PA     _2,머지 더 퍼스트 파운데이션  SPF   PA   _0,머지 더 퍼스트 파운데이션  SPF   PA   _1,머지 더 퍼스트 파운데이션  SPF   PA   _2
31,70.47353,23.17073,24.78632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.98148,87.87878,87.87878,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.33333,0.0,9.23076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,70.83333,54.16666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.9829,27.68878,48.14814,0.0,0.0,0.0,0.0,0.0,0.0
32,51.25348,26.21951,29.91452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.12962,87.87878,67.09956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.42857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.6923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.83333,45.83333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7094,36.8421,45.81618,0.0,0.0,0.0,0.0,0.0,0.0
33,54.5961,21.95121,26.49572,0.0,0.0,0.0,0.0,0.0,41.17647,0.0,0.0,0.0,0.0,0.0,0.0,19.44444,67.09956,61.90476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,85.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.42857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.89244,32.64746,0.0,0.0,0.0,0.0,0.0,0.0
34,40.66852,16.46341,29.91452,0.0,0.0,0.0,0.0,38.46153,29.41176,0.0,0.0,0.0,0.0,0.0,0.0,25.46296,61.90476,64.50216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,35.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.76923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.24137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.60411,34.5679,0.0,0.0,0.0,0.0,0.0,0.0
35,40.38997,17.68292,40.17094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.75925,64.50216,61.03896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.42857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,46.15384,5.88235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.92022,16.93363,34.29355,0.0,0.0,0.0,0.0,0.0,0.0
36,39.27576,21.34146,34.18803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.7037,61.03896,50.21645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.94117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.16666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.9715,22.65446,41.15226,0.0,0.0,0.0,0.0,0.0,0.0
37,43.45403,18.90243,42.73504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.94444,50.21645,93.50649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.6923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.83333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.4074,20.13729,50.61728,0.0,0.0,0.0,0.0,0.0,0.0
38,40.94707,21.34146,45.29914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.85185,93.50649,81.38528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,16.92307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.2678,9.83981,45.67901,0.0,0.0,0.0,0.0,0.0,0.0
39,43.45403,28.65853,43.58974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.51851,81.38528,79.65367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.84615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7037,4.11899,49.10836,0.0,0.0,0.0,0.0,0.0,0.0
40,40.38997,24.39024,67.52136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.51851,79.65367,67.53246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.42857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.46153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.33333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2792,4.80549,43.34705,0.0,0.0,0.0,0.0,0.0,0.0
41,37.883,30.4878,29.91452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.27777,67.53246,83.98268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.6923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.1168,6.17848,71.33058,0.0,0.0,0.0,0.0,0.0,0.0
42,33.70473,32.31707,15.38461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,83.98268,62.33766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.81481,8.69565,77.6406,0.0,0.0,0.0,0.0,0.0,0.0
43,43.45403,31.09756,15.38461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.85185,62.33766,64.93506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.88235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.24137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.33333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.51851,7.09382,78.87517,0.0,0.0,0.0,0.0,0.0,0.0
44,35.09749,48.17073,29.05982,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,36.11111,64.93506,75.75757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.91452,4.34782,80.52126,0.0,0.0,0.0,0.0,0.0,0.0
45,25.62674,21.34146,28.20512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.92592,75.75757,64.93506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.38461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.33333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.61253,6.17848,91.35802,0.0,0.0,0.0,0.0,0.0,0.0
46,23.95543,10.9756,25.64102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.42592,64.93506,48.05194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.76923,12.94117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,29.16666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.36752,4.11899,91.63237,0.0,0.0,0.0,0.0,0.0,0.0
47,33.70473,10.9756,22.22222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.81481,48.05194,57.14285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.23529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.61823,6.63615,87.37997,0.0,0.0,0.0,0.0,0.0,0.0
48,29.52646,20.7317,23.93162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.27777,57.14285,38.96103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.29411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.33333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.64102,3.20366,71.19341,0.0,0.0,0.0,0.0,0.0,0.0
49,30.64066,20.12195,33.33333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.57407,38.96103,42.85714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,25.0,0.0,0.0,0.0,0.0,83.33333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,7.6923,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.90883,7.78032,78.46364,0.0,0.0,0.0,0.0,0.0,0.0
50,24.51253,18.29268,35.04273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.72222,42.85714,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.76923,95.29411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.49002,14.6453,71.05624,0.0,0.0,0.0,0.0,0.0,0.0
51,30.91922,15.85365,46.15384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.98148,100.0,64.06926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.23076,84.70588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.16666,29.16666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.39886,6.40732,81.3443,0.0,0.0,0.0,0.0,0.0,0.0
