,입생로랑 탑 시크릿 메이크업 세팅 스프레이_0,입생로랑 탑 시크릿 메이크업 세팅 스프레이_1,입생로랑 탑 시크릿 메이크업 세팅 스프레이_2,메이크업포에버 미스트 앤 픽스_0,메이크업포에버 미스트 앤 픽스_1,메이크업포에버 미스트 앤 픽스_2,에스쁘아 페이스 프라임 글로우 픽스 미스트_0,에스쁘아 페이스 프라임 글로우 픽스 미스트_1,에스쁘아 페이스 프라임 글로우 픽스 미스트_2,어반디케이 칠 쿨링 앤 하이드레이팅 메이크업 세팅 스프레이_0,어반디케이 칠 쿨링 앤 하이드레이팅 메이크업 세팅 스프레이_1,어반디케이 칠 쿨링 앤 하이드레이팅 메이크업 세팅 스프레이_2,메리케이 메이크업 피니싱 스프레이_0,메리케이 메이크업 피니싱 스프레이_1,메리케이 메이크업 피니싱 스프레이_2,자트인사이트 울트라 세팅 진짜 픽서_0,자트인사이트 울트라 세팅 진짜 픽서_1,자트인사이트 울트라 세팅 진짜 픽서_2,어반디케이 여행용 체리 올나이터_0,어반디케이 여행용 체리 올나이터_1,어반디케이 여행용 체리 올나이터_2,투쿨포스쿨 아트클래스 익스트림 세팅 픽서_0,투쿨포스쿨 아트클래스 익스트림 세팅 픽서_1,투쿨포스쿨 아트클래스 익스트림 세팅 픽서_2,네이처리퍼블릭 프로방스 스마트 베리어 메이크업 픽서_0,네이처리퍼블릭 프로방스 스마트 베리어 메이크업 픽서_1,네이처리퍼블릭 프로방스 스마트 베리어 메이크업 픽서_2,아리따움 올데이 필터 픽서_0,아리따움 올데이 필터 픽서_1,아리따움 올데이 필터 픽서_2,바비브라운 럭스 립 칼라_0,바비브라운 럭스 립 칼라_1,바비브라운 럭스 립 칼라_2,투쿨포스쿨 글램락 미스티 로즈_0,투쿨포스쿨 글램락 미스티 로즈_1,투쿨포스쿨 글램락 미스티 로즈_2,랑콤 압솔뤼 루즈_0,랑콤 압솔뤼 루즈_1,랑콤 압솔뤼 루즈_2,투쿨포스쿨 글램락 허쉬 브라운_0,투쿨포스쿨 글램락 허쉬 브라운_1,투쿨포스쿨 글램락 허쉬 브라운_2,클리오 매드 매트 립_0,클리오 매드 매트 립_1,클리오 매드 매트 립_2,지방시 뷰티 르 루즈_0,지방시 뷰티 르 루즈_1,지방시 뷰티 르 루즈_2,바비브라운 너리싱 립 칼라_0,바비브라운 너리싱 립 칼라_1,바비브라운 너리싱 립 칼라_2,미샤 데어 루즈 벨벳_0,미샤 데어 루즈 벨벳_1,미샤 데어 루즈 벨벳_2,홀리카홀리카 누드롭 듀이스틱_0,홀리카홀리카 누드롭 듀이스틱_1,홀리카홀리카 누드롭 듀이스틱_2,조르지오아르마니 루즈 아르마니_0,조르지오아르마니 루즈 아르마니_1,조르지오아르마니 루즈 아르마니_2,비디보브 립컷 루즈 벨벳_0,비디보브 립컷 루즈 벨벳_1,비디보브 립컷 루즈 벨벳_2,라카 스무스 매트 립스틱_0,라카 스무스 매트 립스틱_1,라카 스무스 매트 립스틱_2,웨이크메이크 루즈 건 제로_0,웨이크메이크 루즈 건 제로_1,웨이크메이크 루즈 건 제로_2,랑콤 압솔뤼 루즈 드라마 마뜨_0,랑콤 압솔뤼 루즈 드라마 마뜨_1,랑콤 압솔뤼 루즈 드라마 마뜨_2,샤넬 루쥬 알뤼르_0,샤넬 루쥬 알뤼르_1,샤넬 루쥬 알뤼르_2,메이크업포에버 아티스트 루즈 매트_0,메이크업포에버 아티스트 루즈 매트_1,메이크업포에버 아티스트 루즈 매트_2,클리오 매드 매트 스테인 립_0,클리오 매드 매트 스테인 립_1,클리오 매드 매트 스테인 립_2,레어카인드 페이드 매트 립스틱_0,레어카인드 페이드 매트 립스틱_1,레어카인드 페이드 매트 립스틱_2,샤넬 루쥬 코코_0,샤넬 루쥬 코코_1,샤넬 루쥬 코코_2,샤넬 루쥬 코코 플래쉬_0,샤넬 루쥬 코코 플래쉬_1,샤넬 루쥬 코코 플래쉬_2,삐아 라스트 벨벳 립 틴트 _0,삐아 라스트 벨벳 립 틴트 _1,삐아 라스트 벨벳 립 틴트 _2,삐아 라스트 벨벳 립 틴트  _0,삐아 라스트 벨벳 립 틴트  _1,삐아 라스트 벨벳 립 틴트  _2,블랙루즈 에어 핏 벨벳틴트 _0,블랙루즈 에어 핏 벨벳틴트 _1,블랙루즈 에어 핏 벨벳틴트 _2,헤라 센슈얼 스파이시 누드 글로스_0,헤라 센슈얼 스파이시 누드 글로스_1,헤라 센슈얼 스파이시 누드 글로스_2,블랙루즈 에어 핏 벨벳틴트_0,블랙루즈 에어 핏 벨벳틴트_1,블랙루즈 에어 핏 벨벳틴트_2,입생로랑 베르니 아 레브르 바이닐 크림_0,입생로랑 베르니 아 레브르 바이닐 크림_1,입생로랑 베르니 아 레브르 바이닐 크림_2,어퓨 과즙팡 무스 틴트_0,어퓨 과즙팡 무스 틴트_1,어퓨 과즙팡 무스 틴트_2,KVD 비건뷰티 에버라스팅 리퀴드 립스틱_0,KVD 비건뷰티 에버라스팅 리퀴드 립스틱_1,KVD 비건뷰티 에버라스팅 리퀴드 립스틱_2
31,0.0,0.0,0.0,17.5,75.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.66295,33.82352,55.8011,0.0,15.15151,0.0,74.28571,38.64398,38.64398,31.14285,56.99999,29.58333,19.28605,76.2931,40.23952,0.0,0.0,0.0,21.25,59.71223,81.13207,77.50759,7.67964,11.2452,47.05882,47.05882,0.0,19.48051,0.0,0.0,0.0,0.0,0.0,2.52324,13.81142,6.89655,58.64699,78.68769,99.64394,89.23076,51.1194,54.47761,73.91304,55.90062,59.25925,23.80952,46.66666,0.0,97.19598,15.99763,20.41509,15.05376,15.05376,0.0,59.74025,44.15584,31.27753,46.44935,20.54714,37.59457,89.2405,41.22231,91.47114,89.2405,41.22231,91.47114,36.74698,46.78571,27.27272,28.87596,100.0,11.04651,36.74698,46.78571,27.27272,52.5862,40.57971,36.69724,100.0,54.31654,14.21121,0.0,0.0,0.0
32,0.0,0.0,0.0,52.5,67.5,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.91643,36.02941,50.27624,0.0,17.57575,0.0,73.21428,37.14874,37.14874,34.57142,63.0,37.91666,23.5745,52.37068,40.53892,35.71428,0.0,0.0,35.0,50.35971,63.20754,63.37386,9.87383,10.58694,47.05882,47.05882,19.44444,16.88311,0.0,0.0,0.0,0.0,0.0,1.46082,33.20053,7.86206,59.96948,63.17395,100.0,70.76923,54.47761,40.2985,75.49407,51.13871,68.78306,66.66666,53.33333,0.0,86.06847,76.8595,19.54716,15.05376,16.12903,0.0,40.25974,20.77922,23.34801,51.688,23.92316,38.19462,67.04905,41.59146,87.4128,67.04905,41.59146,87.4128,33.43373,53.57142,40.40404,24.031,84.10852,13.56589,33.43373,53.57142,40.40404,58.62068,39.13043,60.55045,82.55395,43.70503,17.79661,0.0,0.0,0.0
33,0.0,0.0,0.0,35.0,100.0,37.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.34818,45.40441,81.0313,0.0,11.51515,0.0,56.25,33.74581,33.74581,38.85714,63.0,34.16666,21.99329,57.32758,49.22155,0.0,0.0,0.0,16.25,73.38129,51.88679,52.73556,10.20296,14.92046,47.05882,23.52941,0.0,10.38961,0.0,100.0,0.0,0.0,0.0,4.78087,100.0,7.86206,40.64089,47.91454,88.65717,41.02564,40.2985,38.43283,67.98418,49.68944,67.72486,23.80952,0.0,0.0,100.0,97.19598,15.62264,16.12903,18.27956,0.0,58.44155,67.53246,33.03964,45.80908,23.22467,37.38585,65.50632,34.68006,100.0,65.50632,34.68006,100.0,32.37951,57.14285,29.12457,25.19379,68.60465,17.82945,32.37951,57.14285,29.12457,30.17241,30.91787,51.07033,70.14388,35.01199,16.81877,0.0,0.0,0.0
34,0.0,0.0,0.0,25.0,65.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.33333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.3454,37.5,100.0,33.33333,11.51515,0.0,53.57142,32.40525,32.40525,32.28571,56.0,25.41666,33.78054,49.03017,66.28742,0.0,0.0,0.0,100.0,45.32374,62.26415,38.29787,13.54909,19.25397,23.52941,58.82352,0.0,42.85714,27.5862,66.66666,0.0,0.0,0.0,7.96812,36.78618,5.51724,36.1648,46.28687,78.68769,46.15384,38.43283,48.13432,66.0079,74.53416,81.48148,33.33333,46.66666,0.0,80.46044,86.06847,13.96226,18.27956,0.0,5.37634,51.94805,46.75324,38.32599,42.54947,22.93364,45.21262,62.89556,27.68662,73.52568,62.89556,27.68662,73.52568,46.08433,52.5,24.24242,22.28682,62.59689,16.08527,46.08433,52.5,24.24242,64.65517,21.73913,44.95412,52.87769,39.80815,20.66492,0.0,0.0,0.0
35,0.0,0.0,0.0,35.0,50.0,27.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.83565,71.32352,79.92633,0.0,18.18181,0.0,61.60714,39.64939,39.64939,28.57142,72.0,24.58333,34.45136,49.4612,67.18562,0.0,0.0,0.0,47.5,54.67625,78.30188,43.92097,15.13987,18.3763,58.82352,55.88235,69.44444,29.87012,41.37931,0.0,100.0,0.0,0.0,3.58565,21.11553,4.0,39.31841,37.18209,63.17395,37.94871,48.13432,49.62686,65.61264,60.86956,78.83597,100.0,33.33333,0.0,70.48406,100.0,12.37735,0.0,9.67741,5.37634,38.96103,35.06493,37.88546,47.08963,25.90221,44.71693,58.14873,26.41509,66.04311,58.14873,26.41509,66.04311,41.56626,45.0,28.28282,27.32558,67.82945,15.31007,41.56626,45.0,28.28282,67.24137,25.60386,47.0948,47.66187,29.19664,29.92177,0.0,0.0,0.0
36,0.0,0.0,0.0,60.0,50.0,17.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.33333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.44568,40.80882,81.95211,0.0,11.51515,0.0,66.60714,37.53544,37.53544,30.85714,100.0,25.41666,30.37853,41.48706,64.67065,0.0,0.0,0.0,13.75,70.50359,47.16981,31.00303,100.0,15.24958,55.88235,23.52941,100.0,50.64935,34.48275,41.66666,62.5,62.5,0.0,3.45285,26.69322,7.17241,48.67751,36.77517,47.91454,36.41025,49.62686,54.10447,53.75494,58.38509,83.06878,38.09523,0.0,0.0,78.21723,80.46044,13.88679,9.67741,6.45161,0.0,24.67532,41.55844,82.81938,35.68102,25.78579,42.08192,62.06487,23.87202,78.72542,62.06487,23.87202,78.72542,29.96987,57.5,17.67676,36.4341,56.78294,16.86046,29.96987,57.5,17.67676,79.31034,14.49275,59.63302,44.18465,30.03597,19.6219,0.0,0.0,0.0
37,0.0,0.0,0.0,35.0,37.5,52.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.72144,40.07352,67.21915,0.0,10.30303,0.0,60.53571,40.03609,40.03609,37.42857,88.0,21.25,36.34403,41.16379,63.05389,0.0,0.0,0.0,6.25,57.55395,41.50943,29.63525,23.36807,10.03839,23.52941,44.11764,30.55555,37.66233,31.03448,0.0,0.0,0.0,0.0,5.04648,29.88047,5.7931,47.4059,39.67446,46.28687,36.41025,54.10447,39.1791,49.40711,68.53002,69.31216,0.0,33.33333,0.0,75.05903,70.48406,16.67924,6.45161,7.52688,0.0,20.77922,35.06493,55.94713,39.69732,19.90686,37.67284,59.61234,24.50779,91.94673,59.61234,24.50779,91.94673,42.62048,46.78571,18.01346,37.79069,65.89147,28.87596,42.62048,46.78571,18.01346,65.51724,12.56038,51.68195,43.40527,29.85611,13.36375,0.0,0.0,0.0
38,0.0,0.0,0.0,52.5,50.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.66666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.25348,30.69852,77.1639,0.0,16.96969,0.0,50.53571,37.01985,37.01985,20.0,79.0,32.91666,38.45232,41.81034,64.73053,0.0,0.0,0.0,13.75,81.29496,100.0,42.24924,23.97147,9.59956,44.11764,17.64705,44.44444,38.96103,48.27586,0.0,0.0,0.0,0.0,4.24966,30.54448,2.89655,52.54323,37.94506,37.18209,37.43589,39.1791,27.98507,58.10276,53.41614,81.48148,28.57142,40.0,0.0,66.64698,78.21723,10.22641,7.52688,0.0,5.37634,41.55844,28.57142,40.96916,44.70314,22.29336,35.97704,64.31962,33.44954,72.13062,64.31962,33.44954,72.13062,48.34337,39.64285,18.18181,31.78294,62.2093,24.031,48.34337,39.64285,18.18181,28.44827,24.15458,47.40061,54.31654,28.17745,14.14602,0.0,0.0,0.0
39,0.0,0.0,0.0,57.5,27.5,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.06685,30.33088,84.16206,20.83333,16.36363,0.0,52.85714,36.94251,36.94251,28.0,42.0,33.33333,47.02922,33.62068,58.56287,0.0,0.0,0.0,11.25,93.52517,66.03773,36.77811,19.47339,10.97092,17.64705,23.52941,0.0,37.66233,44.82758,0.0,0.0,0.0,0.0,2.25763,20.45152,5.10344,61.19023,32.29908,36.77517,53.33333,27.98507,40.2985,62.45059,43.6853,64.55026,0.0,93.33333,80.0,53.8961,75.05903,12.0,0.0,0.0,5.37634,41.55844,40.25974,53.30396,62.80558,22.52619,32.63762,63.01424,36.01312,63.69689,63.01424,36.01312,63.69689,44.2771,51.42857,21.04377,34.88372,57.94573,25.19379,44.2771,51.42857,21.04377,6.89655,25.12077,63.30275,43.70503,45.8633,20.53455,0.0,0.0,0.0
40,0.0,0.0,0.0,45.0,17.5,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.16713,36.94852,69.61325,0.0,18.78787,0.0,55.17857,34.18406,34.18406,28.85714,64.0,23.33333,39.48251,40.19396,67.48502,0.0,35.71428,0.0,0.0,80.57553,50.0,27.35562,15.63357,15.03017,23.52941,17.64705,0.0,25.97402,89.65517,0.0,0.0,0.0,0.0,3.98406,16.99867,5.93103,54.52695,27.56866,39.67446,35.89743,40.2985,32.46268,62.45059,36.43892,72.48677,0.0,40.0,0.0,61.57024,66.64698,10.75471,0.0,7.52688,12.90322,55.84415,41.55844,32.59911,52.91036,40.80325,35.63788,59.61234,29.57342,83.92517,59.61234,29.57342,83.92517,35.69277,56.42857,12.12121,42.63565,45.15503,22.28682,35.69277,56.42857,12.12121,54.31034,20.77294,40.06116,35.01199,39.62829,11.99478,0.0,0.0,0.0
41,0.0,0.0,0.0,60.0,52.5,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.21448,41.17647,83.9779,25.0,16.96969,0.0,54.64285,32.35369,32.35369,18.0,43.0,37.5,44.92093,34.05172,50.0,0.0,0.0,0.0,7.5,61.15107,70.75471,29.9392,15.19473,20.13165,17.64705,38.23529,16.66666,16.88311,27.5862,50.0,100.0,0.0,0.0,4.91367,38.51261,3.86206,47.55849,30.36622,37.94506,45.64102,32.46268,33.95522,50.19762,36.64596,64.55026,33.33333,46.66666,0.0,44.89374,53.8961,9.28301,7.52688,7.52688,0.0,57.14285,59.74025,34.36123,100.0,46.44935,31.04617,64.31962,26.23051,71.08433,64.31962,26.23051,71.08433,37.9518,43.21428,11.95286,45.93023,55.03875,27.32558,37.9518,43.21428,11.95286,62.06896,22.70531,46.17737,39.80815,21.58273,11.2777,0.0,0.0,0.0
42,0.0,0.0,0.0,47.5,35.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.33333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.65738,33.45588,90.05524,0.0,16.36363,0.0,64.46428,36.65893,36.65893,18.85714,44.0,43.75,41.80642,27.90948,37.30538,0.0,0.0,0.0,15.0,61.15107,59.43396,100.0,13.43938,33.90016,38.23529,23.52941,16.66666,22.07792,51.72413,0.0,0.0,0.0,0.0,2.78884,29.61487,2.89655,41.25127,33.01119,32.29908,52.30769,33.95522,42.53731,56.12648,44.09937,78.83597,38.09523,40.0,0.0,39.31523,61.57024,10.5283,7.52688,0.0,0.0,41.55844,40.25974,25.11013,60.94295,51.688,25.38481,55.65664,26.37407,64.10906,55.65664,26.37407,64.10906,29.36746,47.85714,16.83501,61.04651,49.6124,36.4341,29.36746,47.85714,16.83501,69.82758,19.32367,54.74006,29.19664,22.42206,10.23468,0.0,0.0,0.0
43,0.0,0.0,0.0,60.0,25.0,52.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.77158,35.66176,69.98158,0.0,15.75757,0.0,67.85714,29.13121,29.13121,22.0,54.0,34.58333,37.58984,29.31034,37.48502,0.0,35.71428,0.0,15.0,69.78417,41.50943,38.44984,12.12287,34.39385,23.52941,0.0,16.66666,28.57142,24.13793,0.0,0.0,0.0,0.0,3.71845,24.56839,3.44827,41.09867,32.50254,27.56866,100.0,42.53731,32.08955,76.28458,42.85714,62.43386,66.66666,0.0,80.0,37.7804,44.89374,13.32075,0.0,0.0,0.0,23.37662,58.44155,25.99118,47.96274,45.80908,24.86303,53.24367,25.41017,70.83069,53.24367,25.41017,70.83069,37.6506,45.35714,15.15151,44.96124,43.99224,37.79069,37.6506,45.35714,15.15151,36.20689,25.60386,44.03669,30.03597,23.6211,7.30117,0.0,0.0,0.0
44,0.0,0.0,0.0,45.0,35.0,57.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.20055,47.97794,63.90423,29.16666,10.90909,0.0,70.53571,26.91415,26.91415,13.42857,55.0,35.41666,40.70436,26.50862,40.65868,0.0,0.0,0.0,22.5,75.53956,90.56603,28.57142,10.80636,27.04333,0.0,0.0,19.44444,18.18181,44.82758,0.0,0.0,0.0,0.0,7.30411,22.17795,2.06896,43.43845,35.45269,30.36622,65.64102,32.08955,44.40298,67.19367,44.09937,60.84656,47.61904,46.66666,60.0,36.8654,39.31523,12.30188,0.0,0.0,0.0,20.77922,51.94805,23.78854,40.91967,42.54947,21.44534,52.53164,25.4922,82.49841,52.53164,25.4922,82.49841,44.72891,40.35714,13.97306,48.25581,39.34108,31.78294,44.72891,40.35714,13.97306,43.10344,16.90821,28.44036,29.85611,25.53956,8.86571,0.0,0.0,0.0
45,0.0,0.0,0.0,67.5,60.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.80779,35.47794,60.58931,0.0,21.81818,0.0,56.60714,26.34699,26.34699,14.57142,66.0,47.5,60.42165,28.44827,30.65868,0.0,35.71428,0.0,0.0,70.50359,57.54716,29.9392,10.42238,25.78167,0.0,0.0,19.44444,10.38961,31.03448,0.0,0.0,0.0,0.0,8.49933,16.86586,3.44827,48.9827,41.2004,33.01119,60.51282,44.40298,25.74626,63.63636,40.37267,49.20634,52.38095,46.66666,70.0,28.86658,37.7804,9.69811,0.0,5.37634,0.0,41.55844,38.96103,31.27753,38.70779,47.08963,19.87998,59.375,35.66447,65.53582,59.375,35.66447,65.53582,54.66867,33.57142,15.99326,47.09302,57.36434,34.88372,54.66867,33.57142,15.99326,44.82758,21.73913,27.82874,28.17745,30.27577,7.6923,0.0,0.0,0.0
46,0.0,0.0,0.0,52.5,35.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.79387,50.0,53.77532,25.0,23.0303,0.0,55.71428,21.0879,21.0879,18.28571,56.99999,34.16666,52.3239,20.79741,29.70059,0.0,0.0,0.0,8.75,61.15107,38.67924,24.77203,11.2452,31.87054,0.0,14.70588,16.66666,14.28571,37.93103,0.0,0.0,0.0,0.0,9.96015,15.13944,2.89655,39.26754,34.74059,32.50254,44.10256,25.74626,27.2388,69.16996,44.09937,70.89947,76.19047,40.0,0.0,25.61983,36.8654,9.39622,5.37634,0.0,0.0,50.64935,24.67532,25.99118,36.20488,35.68102,18.67988,58.70253,35.21328,66.93088,58.70253,35.21328,66.93088,50.0,41.78571,21.21212,76.55038,46.89922,42.63565,50.0,41.78571,21.21212,26.72413,13.04347,36.08562,45.8633,43.22541,6.58409,0.0,0.0,0.0
47,0.0,0.0,0.0,0.0,52.5,47.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.15041,61.02941,83.42541,25.0,20.0,0.0,57.14285,23.17607,23.17607,24.85714,62.0,45.0,100.0,28.66379,50.71856,0.0,0.0,0.0,0.0,52.51798,51.88679,29.02735,10.58694,40.70213,14.70588,17.64705,16.66666,22.07792,44.82758,0.0,0.0,0.0,0.0,9.29614,11.28818,2.62068,39.52187,31.79043,35.45269,37.94871,27.2388,25.0,64.82213,35.8178,62.96296,38.09523,60.0,60.0,37.89846,28.86658,10.37735,0.0,0.0,0.0,20.77922,20.77922,22.46696,31.43189,39.69732,15.9666,62.10443,26.9073,58.68738,62.10443,26.9073,58.68738,56.92771,60.35714,11.78451,65.89147,43.60465,45.93023,56.92771,60.35714,11.78451,25.86206,6.28019,21.40672,39.62829,40.34772,5.28031,0.0,0.0,0.0
48,0.0,0.0,0.0,32.5,57.5,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.52924,59.74264,47.32965,20.83333,23.0303,0.0,59.28571,21.2168,21.2168,18.0,46.0,42.91666,89.50646,23.92241,41.7964,0.0,0.0,0.0,7.5,49.64028,47.16981,22.79635,14.92046,36.80746,17.64705,17.64705,0.0,31.16883,37.93103,0.0,0.0,0.0,0.0,10.22576,12.08499,4.68965,35.80874,37.69074,41.2004,30.25641,25.0,31.71641,62.05533,46.16977,65.07936,90.47619,0.0,0.0,32.20188,25.61983,13.43396,0.0,0.0,0.0,29.87012,41.55844,23.34801,33.8766,44.70314,18.13201,68.90822,22.53896,56.0558,68.90822,22.53896,56.0558,54.81927,45.0,12.62626,75.58139,35.85271,61.04651,54.81927,45.0,12.62626,51.72413,11.11111,27.21712,21.58273,26.55875,5.9322,0.0,0.0,0.0
49,0.0,0.0,0.0,25.0,45.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.65459,38.60294,62.79926,20.83333,14.54545,0.0,58.75,26.91415,26.91415,15.14285,47.0,65.0,98.20316,22.73706,38.74251,0.0,0.0,0.0,6.25,53.23741,33.96226,24.01215,19.25397,23.20351,17.64705,17.64705,0.0,27.27272,44.82758,58.33333,0.0,0.0,0.0,13.81142,11.02257,3.5862,46.69379,29.29806,34.74059,30.76923,31.71641,25.0,77.47035,33.12629,68.25396,28.57142,73.33333,0.0,27.53837,37.89846,8.41509,0.0,0.0,0.0,36.36363,41.55844,37.0044,28.98719,62.80558,21.00182,63.72626,20.54963,56.15091,63.72626,20.54963,56.15091,56.02409,41.78571,12.62626,86.04651,32.75193,44.96124,56.02409,41.78571,12.62626,53.44827,7.72946,26.6055,22.42206,23.92086,7.1056,0.0,0.0,0.0
50,0.0,0.0,0.0,37.5,60.0,67.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.00835,39.8897,65.93001,0.0,14.54545,0.0,68.21428,18.6646,18.6646,12.57142,53.0,31.25,96.43028,28.34051,40.77844,0.0,0.0,0.0,11.25,57.55395,57.54716,30.39513,18.3763,25.06856,17.64705,26.47058,13.88888,31.16883,58.62068,0.0,0.0,0.0,0.0,33.20053,10.62416,2.34482,99.64394,28.73855,31.79043,32.30769,25.0,48.50746,78.26086,28.15734,73.01587,52.38095,93.33333,0.0,28.74852,32.20188,9.5849,0.0,0.0,0.0,28.57142,55.84415,29.07488,27.18277,52.91036,15.57526,70.72784,24.15914,62.01648,70.72784,24.15914,62.01648,65.51204,43.21428,14.47811,67.44186,34.68992,48.25581,65.51204,43.21428,14.47811,59.48275,3.86473,22.01834,23.6211,25.41966,5.01955,0.0,0.0,0.0
51,0.0,0.0,0.0,20.0,47.5,52.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.50139,55.33088,63.35174,20.83333,12.12121,0.0,60.71428,18.87084,18.87084,86.57142,44.0,37.5,87.58984,29.09482,51.01796,0.0,0.0,0.0,10.0,54.67625,64.15094,33.13069,15.24958,23.14865,26.47058,14.70588,13.88888,29.87012,31.03448,0.0,0.0,0.0,0.0,100.0,14.60823,3.17241,100.0,28.28077,37.69074,33.33333,48.50746,34.32835,100.0,32.50517,61.37566,57.14285,33.33333,0.0,32.73317,27.53837,11.92452,0.0,5.37634,0.0,32.46753,57.14285,42.29074,40.22118,100.0,16.38403,100.0,25.10254,66.10653,100.0,25.10254,66.10653,58.58433,40.71428,17.67676,62.4031,37.98449,47.09302,58.58433,40.71428,17.67676,62.93103,3.86473,16.51376,25.53956,20.6235,7.95306,0.0,0.0,0.0
