,캔메이크 시크릿 뷰티 파우더_0,캔메이크 시크릿 뷰티 파우더_1,캔메이크 시크릿 뷰티 파우더_2,어퓨 미네랄     HD 파우더_0,어퓨 미네랄     HD 파우더_1,어퓨 미네랄     HD 파우더_2,더샘 샘물 퍼펙트 포어 팩트_0,더샘 샘물 퍼펙트 포어 팩트_1,더샘 샘물 퍼펙트 포어 팩트_2,시드물 닥터트럽 피지제로 센텔라파우더_0,시드물 닥터트럽 피지제로 센텔라파우더_1,시드물 닥터트럽 피지제로 센텔라파우더_2,지방시 뷰티 프리즘 리브르_0,지방시 뷰티 프리즘 리브르_1,지방시 뷰티 프리즘 리브르_2,로라메르시에 미네랄 파우더  SPF   _0,로라메르시에 미네랄 파우더  SPF   _1,로라메르시에 미네랄 파우더  SPF   _2,에스쁘아 퍼펙트 오일 컨트롤 프레스드 파우더_0,에스쁘아 퍼펙트 오일 컨트롤 프레스드 파우더_1,에스쁘아 퍼펙트 오일 컨트롤 프레스드 파우더_2,마죠리카 마죠르카 프레스트 포어 커버_0,마죠리카 마죠르카 프레스트 포어 커버_1,마죠리카 마죠르카 프레스트 포어 커버_2,미샤 세범 컷 파우더 팩트_0,미샤 세범 컷 파우더 팩트_1,미샤 세범 컷 파우더 팩트_2,미팩토리 뿌숭뿌숭 파우더 팩트_0,미팩토리 뿌숭뿌숭 파우더 팩트_1,미팩토리 뿌숭뿌숭 파우더 팩트_2,나스 소프트 매트 컴플리트 컨실러_0,나스 소프트 매트 컴플리트 컨실러_1,나스 소프트 매트 컴플리트 컨실러_2,나스 래디언트 크리미 컨실러_0,나스 래디언트 크리미 컨실러_1,나스 래디언트 크리미 컨실러_2,맥 스튜디오 컨실러 앤 코렉트 팔레트_0,맥 스튜디오 컨실러 앤 코렉트 팔레트_1,맥 스튜디오 컨실러 앤 코렉트 팔레트_2,페리페라 더블 롱 웨어 커버 컨실러_0,페리페라 더블 롱 웨어 커버 컨실러_1,페리페라 더블 롱 웨어 커버 컨실러_2,웨이크메이크 디파이닝 커버 컨실러_0,웨이크메이크 디파이닝 커버 컨실러_1,웨이크메이크 디파이닝 커버 컨실러_2,에스티 로더 더블웨어 플로리스 컨실러_0,에스티 로더 더블웨어 플로리스 컨실러_1,에스티 로더 더블웨어 플로리스 컨실러_2,홀리카홀리카 하드커버 리퀴드 컨실러  SPF   PA   _0,홀리카홀리카 하드커버 리퀴드 컨실러  SPF   PA   _1,홀리카홀리카 하드커버 리퀴드 컨실러  SPF   PA   _2,클리오 킬 커버 에어리핏 컨실러_0,클리오 킬 커버 에어리핏 컨실러_1,클리오 킬 커버 에어리핏 컨실러_2,더샘 더마 웨어 컨실러  SPF   PA   _0,더샘 더마 웨어 컨실러  SPF   PA   _1,더샘 더마 웨어 컨실러  SPF   PA   _2,에스쁘아 테이핑 컨실러 롱웨어_0,에스쁘아 테이핑 컨실러 롱웨어_1,에스쁘아 테이핑 컨실러 롱웨어_2,메이크업포에버 풀 커버_0,메이크업포에버 풀 커버_1,메이크업포에버 풀 커버_2,이니스프리 마이 컨실러  다크서클 커버 _0,이니스프리 마이 컨실러  다크서클 커버 _1,이니스프리 마이 컨실러  다크서클 커버 _2,나스 스틱 컨실러_0,나스 스틱 컨실러_1,나스 스틱 컨실러_2,로라메르시에 시크릿 카뮤플라지_0,로라메르시에 시크릿 카뮤플라지_1,로라메르시에 시크릿 카뮤플라지_2,맥 프로 롱웨어 컨실러_0,맥 프로 롱웨어 컨실러_1,맥 프로 롱웨어 컨실러_2,이니스프리 마이 컨실러  와이드 커버 _0,이니스프리 마이 컨실러  와이드 커버 _1,이니스프리 마이 컨실러  와이드 커버 _2,더샘 스튜디오 컨실러  SPF    PA   _0,더샘 스튜디오 컨실러  SPF    PA   _1,더샘 스튜디오 컨실러  SPF    PA   _2,바비브라운 인스턴트 풀커버 컨실러_0,바비브라운 인스턴트 풀커버 컨실러_1,바비브라운 인스턴트 풀커버 컨실러_2,마루빌츠 케머플라지 크림_0,마루빌츠 케머플라지 크림_1,마루빌츠 케머플라지 크림_2,삐아 라스트 컨실러_0,삐아 라스트 컨실러_1,삐아 라스트 컨실러_2,에뛰드 글로우 온 베이스  오일볼륨 _0,에뛰드 글로우 온 베이스  오일볼륨 _1,에뛰드 글로우 온 베이스  오일볼륨 _2,이니스프리 심플라벨 틴티드 모이스처라이저  SPF    PA    _0,이니스프리 심플라벨 틴티드 모이스처라이저  SPF    PA    _1,이니스프리 심플라벨 틴티드 모이스처라이저  SPF    PA    _2,나스 래디언스 프라이머  SPF   PA    _0,나스 래디언스 프라이머  SPF   PA    _1,나스 래디언스 프라이머  SPF   PA    _2,에뛰드 글로우 온 베이스  하이드라 _0,에뛰드 글로우 온 베이스  하이드라 _1,에뛰드 글로우 온 베이스  하이드라 _2,입생로랑 뚜쉬 에끌라 블러 프라이머_0,입생로랑 뚜쉬 에끌라 블러 프라이머_1,입생로랑 뚜쉬 에끌라 블러 프라이머_2,더샘 쓰리 엣지 글로우 베이스_0,더샘 쓰리 엣지 글로우 베이스_1,더샘 쓰리 엣지 글로우 베이스_2,겔랑 로르 래디언스 베이스_0,겔랑 로르 래디언스 베이스_1,겔랑 로르 래디언스 베이스_2,코드글로컬러 M  하이드로 프라이머_0,코드글로컬러 M  하이드로 프라이머_1,코드글로컬러 M  하이드로 프라이머_2,에뛰드 피지쏙 포어 프라이머_0,에뛰드 피지쏙 포어 프라이머_1,에뛰드 피지쏙 포어 프라이머_2,미샤 글로우 스킨밤_0,미샤 글로우 스킨밤_1,미샤 글로우 스킨밤_2
31,100.0,63.63636,33.33333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.41414,12.62135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.5,0.0,60.46511,56.25,94.49541,0.0,0.0,0.0,94.73684,0.0,61.11111,71.15384,75.47169,60.71428,0.0,0.0,0.0,0.0,0.0,0.0,52.63157,100.0,61.37931,0.0,0.0,0.0,7.24637,0.0,0.0,48.38709,33.33333,100.0,0.0,0.0,0.0,0.0,35.71428,0.0,25.49019,100.0,100.0,64.0,25.92592,33.33333,55.55555,66.66666,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,65.0,55.17241,3.92156,51.06382,14.89361,0.0,0.0,0.0,0.0,0.0,0.0,14.70588,41.81818,73.91304,0.0,0.0,0.0,33.33333,93.33333,38.88888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.14285,0.0,35.31397,34.57344,91.4551
32,32.60869,68.18181,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,11.86868,6.79611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.6124,53.125,74.31192,0.0,0.0,0.0,0.0,0.0,44.44444,38.46153,37.73584,39.28571,0.0,0.0,0.0,0.0,0.0,0.0,75.0,73.10344,52.41379,0.0,0.0,0.0,8.69565,0.0,77.77777,48.38709,44.44444,64.01515,0.0,0.0,0.0,0.0,42.85714,0.0,17.64705,97.61904,57.14285,72.0,18.51851,27.27272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.5,0.0,0.0,0.0,0.0,90.90909,65.0,51.72413,0.0,44.68085,21.27659,0.0,0.0,0.0,0.0,0.0,0.0,26.47058,54.54545,93.47826,0.0,0.0,0.0,44.44444,33.33333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,28.56178,52.59781,77.1517
33,15.41501,68.18181,80.0,0.0,0.0,0.0,33.33333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,9.34343,14.5631,6.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.23255,48.4375,100.0,0.0,0.0,0.0,0.0,42.10526,72.22222,34.61538,37.73584,23.21428,0.0,0.0,0.0,0.0,0.0,0.0,30.26315,47.5862,61.37931,0.0,0.0,0.0,8.69565,0.0,55.55555,22.58064,40.74074,49.24242,0.0,0.0,0.0,0.0,0.0,0.0,41.17647,85.71428,47.61904,56.0,40.74074,36.36363,100.0,0.0,0.0,0.0,0.0,0.0,0.0,82.5,0.0,0.0,0.0,0.0,90.90909,0.0,51.72413,0.0,31.91489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.41176,74.54545,73.91304,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.42857,0.0,39.23024,34.18858,64.82972
34,12.64822,59.0909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.15151,11.65048,7.5,0.0,0.0,0.0,0.0,0.0,0.0,37.5,0.0,45.73643,71.875,66.05504,0.0,0.0,0.0,31.57894,31.57894,0.0,50.0,49.0566,41.07142,0.0,0.0,0.0,0.0,0.0,0.0,56.57894,59.31034,48.96551,0.0,0.0,0.0,10.14492,0.0,0.0,41.93548,37.03703,36.74242,0.0,0.0,0.0,0.0,50.0,43.75,49.0196,80.95238,88.09523,60.0,51.85185,21.21212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.5,0.0,0.0,0.0,0.0,0.0,50.0,20.68965,0.0,23.40425,34.04255,0.0,0.0,0.0,0.0,0.0,0.0,26.47058,56.36363,69.56521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.14285,0.0,32.34301,30.4041,65.20123
35,9.28853,59.0909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.35353,12.62135,12.5,0.0,57.14285,0.0,100.0,0.0,0.0,0.0,0.0,24.031,62.5,70.6422,0.0,0.0,0.0,0.0,94.73684,61.11111,80.76923,67.92452,50.0,0.0,0.0,0.0,0.0,0.0,0.0,51.31578,57.93103,48.27586,0.0,0.0,0.0,7.24637,0.0,100.0,48.38709,40.74074,25.37878,0.0,0.0,0.0,0.0,78.57142,0.0,49.0196,90.47619,66.66666,36.0,22.22222,18.18181,0.0,55.55555,0.0,0.0,0.0,0.0,0.0,17.5,0.0,0.0,0.0,0.0,0.0,45.0,37.93103,1.96078,42.55319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.72727,93.47826,35.71428,0.0,0.0,0.0,0.0,0.0,0.0,46.66666,0.0,0.0,0.0,0.0,0.0,65.71428,0.0,38.08237,23.41244,65.01547
36,8.30039,27.27272,93.33333,0.0,0.0,0.0,16.66666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.62626,10.67961,6.25,0.0,35.71428,0.0,0.0,0.0,0.0,0.0,0.0,34.88372,50.0,99.08256,0.0,0.0,0.0,26.31578,0.0,38.88888,53.84615,49.0566,19.64285,0.0,0.0,0.0,0.0,0.0,0.0,44.73684,66.89655,79.31034,0.0,0.0,0.0,13.04347,0.0,0.0,19.35483,62.96296,30.30303,0.0,0.0,0.0,0.0,64.28571,0.0,43.13725,80.95238,50.0,40.0,44.44444,27.27272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.5,0.0,0.0,0.0,0.0,90.90909,0.0,31.03448,0.0,23.40425,27.65957,0.0,0.0,0.0,0.0,0.0,0.0,20.58823,28.18181,84.7826,0.0,0.0,0.0,0.0,46.66666,72.22222,0.0,33.33333,0.0,0.0,0.0,0.0,0.0,42.85714,0.0,27.34638,21.87299,56.90402
37,10.27667,0.0,46.66666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.60606,19.41747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.25,0.0,37.98449,82.8125,76.14678,0.0,0.0,0.0,42.10526,0.0,55.55555,82.6923,33.96226,28.57142,0.0,0.0,0.0,0.0,0.0,0.0,31.57894,68.27586,63.44827,0.0,0.0,0.0,13.04347,0.0,88.88888,58.06451,59.25925,22.72727,0.0,0.0,0.0,0.0,35.71428,0.0,31.37254,28.57142,59.5238,40.0,18.51851,0.0,0.0,100.0,0.0,0.0,0.0,0.0,17.5,22.5,0.0,0.0,0.0,0.0,54.54545,25.0,41.37931,2.35294,14.89361,23.40425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,82.60869,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.28571,0.0,24.44294,29.3778,48.48297
38,7.31225,63.63636,33.33333,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0606,26.21359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.4341,62.5,77.98165,0.0,0.0,0.0,31.57894,31.57894,77.77777,82.6923,56.60377,39.28571,0.0,0.0,0.0,0.0,0.0,0.0,47.36842,59.31034,64.82758,0.0,0.0,0.0,26.08695,0.0,55.55555,51.6129,48.14814,28.0303,0.0,0.0,0.0,0.0,0.0,0.0,35.29411,26.19047,64.28571,52.0,62.96296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.5,0.0,0.0,0.0,0.0,0.0,0.0,20.68965,0.0,17.02127,17.02127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.72727,52.17391,78.57142,0.0,0.0,27.77777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.42857,0.0,26.19851,22.06542,43.03405
39,8.49802,45.45454,33.33333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.84848,12.62135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.58139,39.0625,59.63302,0.0,0.0,0.0,26.31578,0.0,33.33333,86.53846,56.60377,71.42857,0.0,0.0,0.0,0.0,0.0,0.0,52.63157,42.75862,99.31034,0.0,0.0,0.0,17.3913,0.0,0.0,38.70967,44.44444,32.19696,0.0,0.0,0.0,0.0,50.0,31.25,41.17647,40.47619,42.85714,64.0,18.51851,33.33333,0.0,0.0,66.66666,0.0,0.0,0.0,0.0,32.5,0.0,0.0,0.0,0.0,63.63636,25.0,31.03448,0.0,42.55319,19.14893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.18181,73.91304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.33333,0.0,0.0,0.0,0.0,0.0,42.85714,0.0,22.55232,17.57536,42.72445
40,8.10276,68.18181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.92307,0.0,8.0808,18.4466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.98449,60.9375,46.78899,0.0,0.0,0.0,36.8421,26.31578,27.77777,67.30769,45.28301,44.64285,0.0,0.0,0.0,0.0,0.0,0.0,44.73684,56.55172,100.0,0.0,0.0,0.0,34.7826,0.0,0.0,32.25806,48.14814,25.75757,0.0,0.0,0.0,0.0,0.0,0.0,50.98039,33.33333,88.09523,48.0,0.0,48.48484,0.0,0.0,0.0,0.0,0.0,0.0,17.5,32.5,0.0,0.0,0.0,0.0,0.0,30.0,79.31034,2.35294,17.02127,12.76595,0.0,0.0,0.0,0.0,0.0,0.0,20.58823,38.18181,76.08695,35.71428,0.0,0.0,44.44444,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.71428,0.0,23.36259,20.07697,37.39938
41,7.11462,54.54545,53.33333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.36363,11.65048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.86046,73.4375,61.46788,0.0,0.0,0.0,26.31578,42.10526,33.33333,100.0,69.81132,44.64285,0.0,0.0,0.0,0.0,0.0,0.0,57.89473,55.86206,73.10344,0.0,0.0,0.0,57.97101,17.85714,0.0,35.48387,40.74074,33.71212,0.0,0.0,0.0,46.15384,57.14285,37.5,33.33333,30.95238,66.66666,76.0,40.74074,21.21212,66.66666,0.0,0.0,0.0,0.0,0.0,12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.68965,0.0,21.27659,14.89361,0.0,0.0,0.0,0.0,0.0,0.0,17.64705,29.0909,50.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.57142,0.0,21.13436,18.79409,37.52321
42,7.90513,81.81818,33.33333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.22222,8.73786,0.0,0.0,0.0,0.0,0.0,0.0,62.5,0.0,0.0,40.31007,53.125,62.38532,0.0,0.0,0.0,0.0,31.57894,33.33333,76.92307,47.16981,33.92857,0.0,0.0,0.0,0.0,0.0,0.0,56.57894,54.48275,47.5862,0.0,0.0,0.0,46.37681,0.0,55.55555,48.38709,33.33333,37.87878,0.0,0.0,0.0,0.0,42.85714,43.75,52.94117,40.47619,80.95238,32.0,51.85185,27.27272,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,82.97872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.64705,20.90909,56.52173,57.14285,0.0,0.0,27.77777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.83187,15.45862,41.98142
43,8.30039,50.0,46.66666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.84848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.63565,67.1875,65.13761,0.0,0.0,0.0,0.0,26.31578,66.66666,69.23076,58.49056,55.35714,0.0,0.0,0.0,0.0,0.0,0.0,38.15789,66.20689,59.31034,0.0,0.0,0.0,44.92753,0.0,77.77777,77.41935,37.03703,45.45454,0.0,0.0,0.0,0.0,71.42857,31.25,68.62745,42.85714,83.33333,80.0,66.66666,27.27272,0.0,0.0,55.55555,0.0,0.0,0.0,62.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.5862,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.23529,20.0,82.60869,0.0,0.0,0.0,0.0,73.33333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.37542,18.28094,51.14551
44,5.53359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.51515,10.67961,0.0,46.15384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.8372,51.5625,99.08256,0.0,0.0,0.0,0.0,36.8421,66.66666,46.15384,41.50943,37.5,0.0,0.0,0.0,0.0,0.0,0.0,46.05263,45.51724,57.93103,0.0,0.0,0.0,26.08695,0.0,55.55555,41.93548,55.55555,31.0606,0.0,0.0,100.0,0.0,57.14285,0.0,33.33333,26.19047,85.71428,28.0,44.44444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,24.13793,0.0,70.21276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.35294,36.36363,100.0,0.0,0.0,0.0,0.0,33.33333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.03106,16.67735,51.02167
45,3.75494,45.45454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.54545,7.76699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.45736,71.875,72.47706,0.0,0.0,0.0,0.0,26.31578,61.11111,63.46153,58.49056,35.71428,0.0,0.0,0.0,0.0,0.0,0.0,50.0,56.55172,66.89655,0.0,0.0,0.0,33.33333,17.85714,66.66666,35.48387,25.92592,23.48484,0.0,0.0,0.0,0.0,50.0,31.25,43.13725,23.80952,23.80952,96.0,29.62962,33.33333,0.0,66.66666,100.0,0.0,0.0,0.0,62.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.48275,0.0,38.29787,10.63829,0.0,0.0,0.0,0.0,0.0,0.0,38.23529,40.0,93.47826,0.0,0.0,0.0,33.33333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.69547,30.01924,86.00619
46,6.71936,63.63636,60.0,0.0,0.0,0.0,16.66666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,4.85436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.42857,30.23255,60.9375,85.3211,0.0,0.0,0.0,31.57894,0.0,100.0,51.92307,49.0566,48.21428,0.0,0.0,0.0,0.0,0.0,0.0,46.05263,57.93103,68.27586,0.0,0.0,0.0,42.02898,0.0,55.55555,0.0,25.92592,20.83333,0.0,0.0,0.0,0.0,42.85714,31.25,56.86274,28.57142,38.09523,44.0,22.22222,27.27272,0.0,0.0,0.0,0.0,0.0,0.0,82.5,17.5,0.0,0.0,0.0,0.0,54.54545,0.0,31.03448,0.0,19.14893,14.89361,0.0,0.0,0.0,0.0,0.0,0.0,23.52941,36.36363,80.43478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.00675,21.16741,72.0743
47,6.52173,27.27272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.68686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.86046,81.25,70.6422,0.0,0.0,0.0,57.89473,0.0,0.0,50.0,88.67924,25.0,0.0,0.0,0.0,0.0,0.0,0.0,19.73684,48.27586,59.31034,0.0,0.0,0.0,100.0,0.0,0.0,32.25806,33.33333,24.24242,0.0,0.0,0.0,0.0,64.28571,31.25,45.09803,33.33333,30.95238,60.0,22.22222,21.21212,0.0,0.0,0.0,0.0,0.0,0.0,17.5,35.0,0.0,0.0,0.0,0.0,0.0,30.0,17.24137,0.0,38.29787,23.40425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.27272,26.08695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.28571,0.0,100.0,34.9583,56.90402
48,2.96442,22.72727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.38383,8.73786,43.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.96124,65.625,63.30275,0.0,0.0,0.0,42.10526,0.0,0.0,96.15384,94.33962,44.64285,0.0,0.0,0.0,0.0,0.0,0.0,60.52631,72.41379,42.75862,0.0,0.0,0.0,33.33333,0.0,0.0,32.25806,25.92592,26.51515,100.0,0.0,0.0,38.46153,0.0,31.25,58.82352,42.85714,16.66666,48.0,29.62962,33.33333,0.0,0.0,0.0,0.0,0.0,0.0,17.5,25.0,0.0,0.0,0.0,0.0,0.0,0.0,48.27586,0.0,19.14893,14.89361,0.0,0.0,0.0,0.0,0.0,0.0,61.7647,54.54545,23.91304,0.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.76232,31.94355,60.18575
49,2.76679,63.63636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.98989,0.0,61.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.42857,29.45736,60.9375,44.03669,0.0,0.0,0.0,68.42105,0.0,27.77777,38.46153,60.37735,48.21428,0.0,0.0,0.0,0.0,0.0,0.0,53.94736,80.68965,56.55172,0.0,0.0,0.0,31.88405,0.0,0.0,22.58064,74.07407,22.34848,0.0,0.0,0.0,0.0,92.85714,0.0,49.0196,52.38095,61.90476,72.0,0.0,15.15151,0.0,0.0,0.0,0.0,0.0,0.0,27.5,22.5,0.0,0.0,0.0,0.0,0.0,0.0,48.27586,0.0,19.14893,12.76595,0.0,0.0,0.0,0.0,0.0,0.0,23.52941,27.27272,30.43478,0.0,0.0,0.0,0.0,73.33333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.81093,32.26427,73.9938
50,2.17391,54.54545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.23076,0.0,22.22222,7.76699,66.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.2093,56.25,58.71559,0.0,0.0,0.0,0.0,31.57894,0.0,75.0,94.33962,46.42857,0.0,0.0,0.0,0.0,0.0,0.0,69.73684,57.93103,55.86206,0.0,0.0,0.0,43.47826,21.42857,0.0,32.25806,40.74074,14.77272,0.0,0.0,0.0,46.15384,0.0,0.0,39.21568,64.28571,0.0,64.0,25.92592,21.21212,0.0,0.0,0.0,0.0,0.0,0.0,22.5,17.5,0.0,0.0,0.0,0.0,0.0,30.0,31.03448,4.31372,14.89361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.29411,20.0,28.26086,42.85714,0.0,0.0,0.0,0.0,0.0,0.0,66.66666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.89196,30.78896,64.89164
51,1.18577,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.69696,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.18604,64.0625,53.211,0.0,0.0,0.0,57.89473,57.89473,55.55555,38.46153,90.56603,37.5,0.0,0.0,0.0,0.0,0.0,0.0,71.05263,55.86206,54.48275,0.0,0.0,0.0,18.84057,0.0,0.0,48.38709,0.0,20.83333,0.0,0.0,0.0,0.0,35.71428,0.0,41.17647,38.09523,11.90476,76.0,0.0,30.30303,0.0,0.0,0.0,0.0,0.0,0.0,12.5,20.0,0.0,0.0,0.0,0.0,100.0,30.0,48.27586,1.96078,21.27659,29.78723,0.0,0.0,0.0,0.0,0.0,0.0,29.41176,31.81818,10.86956,35.71428,0.0,0.0,33.33333,66.66666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.99189,48.42847,72.94117
