,네이처리퍼블릭 바이 플라워 립 컨실러_0,네이처리퍼블릭 바이 플라워 립 컨실러_1,네이처리퍼블릭 바이 플라워 립 컨실러_2,포니이펙트 매트 립 부스팅 프라이머_0,포니이펙트 매트 립 부스팅 프라이머_1,포니이펙트 매트 립 부스팅 프라이머_2,더샘 커버 퍼펙션 립 컨실러_0,더샘 커버 퍼펙션 립 컨실러_1,더샘 커버 퍼펙션 립 컨실러_2,토니모리 페이스믹스 프라이머 립 컨실러_0,토니모리 페이스믹스 프라이머 립 컨실러_1,토니모리 페이스믹스 프라이머 립 컨실러_2,라네즈 립프라이머_0,라네즈 립프라이머_1,라네즈 립프라이머_2,겔랑 키스키스 립 리프트_0,겔랑 키스키스 립 리프트_1,겔랑 키스키스 립 리프트_2,에뛰드 미니 투 매치 립스틱  립 컨실러 _0,에뛰드 미니 투 매치 립스틱  립 컨실러 _1,에뛰드 미니 투 매치 립스틱  립 컨실러 _2,이니스프리 톡톡 립 컨실러_0,이니스프리 톡톡 립 컨실러_1,이니스프리 톡톡 립 컨실러_2,케이트 CC 립 프라이머  SPF   PA  _0,케이트 CC 립 프라이머  SPF   PA  _1,케이트 CC 립 프라이머  SPF   PA  _2,케이트 CC 립 프라이머 틴트  SPF   PA  _0,케이트 CC 립 프라이머 틴트  SPF   PA  _1,케이트 CC 립 프라이머 틴트  SPF   PA  _2,세컨디자인 퍼스트 립밤 리스토어 앤 수딩_0,세컨디자인 퍼스트 립밤 리스토어 앤 수딩_1,세컨디자인 퍼스트 립밤 리스토어 앤 수딩_2,카멕스 모이스처라이징 립밤 클래식_0,카멕스 모이스처라이징 립밤 클래식_1,카멕스 모이스처라이징 립밤 클래식_2,이니스프리 그린티 립 슬리핑 마스크_0,이니스프리 그린티 립 슬리핑 마스크_1,이니스프리 그린티 립 슬리핑 마스크_2,시드물 호호바 립 에센스_0,시드물 호호바 립 에센스_1,시드물 호호바 립 에센스_2,멘소래담 메디케이티드 립젤_0,멘소래담 메디케이티드 립젤_1,멘소래담 메디케이티드 립젤_2,유리아쥬 배리어덤 시카 레브르_0,유리아쥬 배리어덤 시카 레브르_1,유리아쥬 배리어덤 시카 레브르_2,아리따움 진저 슈가 오버나이트 립 마스크_0,아리따움 진저 슈가 오버나이트 립 마스크_1,아리따움 진저 슈가 오버나이트 립 마스크_2,라네즈 립 슬리핑 마스크_0,라네즈 립 슬리핑 마스크_1,라네즈 립 슬리핑 마스크_2,헤라 센슈얼 스파이시 누드 밤_0,헤라 센슈얼 스파이시 누드 밤_1,헤라 센슈얼 스파이시 누드 밤_2,후르디아 블루베리 하이드레이팅 허니 립 밤_0,후르디아 블루베리 하이드레이팅 허니 립 밤_1,후르디아 블루베리 하이드레이팅 허니 립 밤_2,바세린 미니 립테라피 오리지널_0,바세린 미니 립테라피 오리지널_1,바세린 미니 립테라피 오리지널_2,바이오더마 아토덤 립스틱_0,바이오더마 아토덤 립스틱_1,바이오더마 아토덤 립스틱_2,바비브라운 엑스트라 립 틴트_0,바비브라운 엑스트라 립 틴트_1,바비브라운 엑스트라 립 틴트_2,블리스텍스 데일리 립 컨디셔너 립밤_0,블리스텍스 데일리 립 컨디셔너 립밤_1,블리스텍스 데일리 립 컨디셔너 립밤_2,바세린 미니 립 테라피 코코아버터_0,바세린 미니 립 테라피 코코아버터_1,바세린 미니 립 테라피 코코아버터_2,아쿠아퍼 립 리페어_0,아쿠아퍼 립 리페어_1,아쿠아퍼 립 리페어_2,블리스텍스 립 메덱스_0,블리스텍스 립 메덱스_1,블리스텍스 립 메덱스_2,카멕스 모이스처라이징 립밤 체리 스틱_0,카멕스 모이스처라이징 립밤 체리 스틱_1,카멕스 모이스처라이징 립밤 체리 스틱_2,클라랑스 인스턴트 라이트 립 컴포트 오일_0,클라랑스 인스턴트 라이트 립 컴포트 오일_1,클라랑스 인스턴트 라이트 립 컴포트 오일_2,카멕스 모이스처라이징 립밤 체리 단지형_0,카멕스 모이스처라이징 립밤 체리 단지형_1,카멕스 모이스처라이징 립밤 체리 단지형_2,웨이크메이크 리얼젤 핏 라이너_0,웨이크메이크 리얼젤 핏 라이너_1,웨이크메이크 리얼젤 핏 라이너_2,비오엠 원더프루프 펜 아이라이너_0,비오엠 원더프루프 펜 아이라이너_1,비오엠 원더프루프 펜 아이라이너_2,키스미 히로인 메이크 스무스 리퀴드 아이라이너 슈퍼 킵_0,키스미 히로인 메이크 스무스 리퀴드 아이라이너 슈퍼 킵_1,키스미 히로인 메이크 스무스 리퀴드 아이라이너 슈퍼 킵_2,에스쁘아 브론즈 페인팅 워터프루프 아이 펜슬_0,에스쁘아 브론즈 페인팅 워터프루프 아이 펜슬_1,에스쁘아 브론즈 페인팅 워터프루프 아이 펜슬_2,클리오 샤프 쏘 심플 워터프루프 펜슬 라이너_0,클리오 샤프 쏘 심플 워터프루프 펜슬 라이너_1,클리오 샤프 쏘 심플 워터프루프 펜슬 라이너_2,베르사유의장미리퀴드 아이라이너_0,베르사유의장미리퀴드 아이라이너_1,베르사유의장미리퀴드 아이라이너_2,프로에잇청담 리퀴드 디파인 라이너_0,프로에잇청담 리퀴드 디파인 라이너_1,프로에잇청담 리퀴드 디파인 라이너_2,키스미 히로인 메이크 스무스 리퀴드 아이라이너_0,키스미 히로인 메이크 스무스 리퀴드 아이라이너_1,키스미 히로인 메이크 스무스 리퀴드 아이라이너_2,베르사유의장미프린세스 앙투아네트 리퀴드 아이라이너 브라운_0,베르사유의장미프린세스 앙투아네트 리퀴드 아이라이너 브라운_1,베르사유의장미프린세스 앙투아네트 리퀴드 아이라이너 브라운_2,삐아 라스트 오토 젤 아이라이너 슬림_0,삐아 라스트 오토 젤 아이라이너 슬림_1,삐아 라스트 오토 젤 아이라이너 슬림_2
31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.30275,75.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,45.0,15.8737,63.06532,23.16067,28.30578,79.56403,64.71389,0.0,0.0,0.0,0.0,0.0,0.0,34.375,17.24137,43.75,81.06876,93.82911,91.50843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.45454,28.0,42.10526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.29411,0.0,0.0,0.0,0.0,0.0,47.05882,0.0,100.0,8.90052,63.04347,31.25,0.0,0.0,17.24137,0.0,0.0,0.0,0.0,0.0,38.23529,100.0,36.8421,0.0,0.0,0.0,44.18604,47.61904,83.33333
32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,56.25,43.47826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,14.18685,45.85427,23.85351,24.01859,63.21525,54.63215,0.0,0.0,0.0,0.0,0.0,0.0,28.125,31.03448,15.625,66.77713,91.50843,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.57894,0.0,54.54545,0.0,84.21052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.41176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.82926,18.3246,50.0,0.0,0.0,38.46153,0.0,0.0,0.0,0.0,0.0,0.0,32.35294,67.64705,63.15789,0.0,0.0,0.0,62.79069,42.85714,80.55555
33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.58715,59.375,47.82608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,25.0,13.92733,39.3216,18.40976,20.14462,60.49046,100.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,17.24137,18.75,62.30323,100.0,83.1751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.31578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.17647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.34146,13.61256,84.7826,50.0,0.0,38.46153,0.0,0.0,0.0,0.0,0.0,0.0,41.17647,41.17647,73.68421,0.0,0.0,0.0,41.86046,28.57142,63.88888
34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.86238,42.1875,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.33333,100.0,16.08996,34.42211,16.66116,19.7314,52.72479,53.81471,0.0,0.0,0.0,0.0,0.0,0.0,67.1875,17.24137,53.125,71.87241,83.1751,95.51687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.47058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.56097,22.51308,52.17391,0.0,0.0,0.0,17.24137,100.0,0.0,0.0,0.0,0.0,58.82352,41.17647,63.15789,0.0,0.0,0.0,65.11627,76.19047,52.77777
35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,37.15596,46.875,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.66666,60.0,13.14878,40.201,18.70669,17.61363,52.31607,64.30517,0.0,0.0,0.0,0.0,0.0,0.0,45.3125,24.13793,0.0,73.32228,95.51687,79.64135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.57894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.17647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,17.80104,34.7826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,58.82352,26.47058,100.0,0.0,0.0,0.0,62.79069,38.09523,55.55555
36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.47706,56.25,95.65217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.33333,0.0,13.32179,41.83417,20.78521,15.96074,57.35694,71.52588,0.0,0.0,0.0,0.0,0.0,0.0,42.1875,0.0,59.375,69.42833,79.64135,73.36497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,59.75609,20.41884,50.0,62.5,0.0,38.46153,0.0,0.0,0.0,0.0,0.0,0.0,61.7647,29.41176,42.10526,0.0,0.0,0.0,74.4186,47.61904,36.11111
37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.23853,29.6875,91.30434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.66666,30.0,32.48269,32.78894,30.08907,16.89049,64.71389,66.62125,0.0,0.0,0.0,0.0,0.0,0.0,51.5625,24.13793,43.75,68.80695,73.36497,66.45569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.57894,0.0,0.0,20.0,31.57894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.94117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.02439,46.07329,30.43478,0.0,0.0,46.15384,20.68965,0.0,0.0,0.0,0.0,0.0,52.94117,41.17647,31.57894,0.0,0.0,0.0,60.46511,28.57142,44.44444
38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.15596,81.25,56.52173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.33333,40.0,24.09169,38.19095,35.49983,14.51446,54.63215,39.10081,0.0,0.0,0.0,0.0,0.0,0.0,68.75,0.0,15.625,72.61806,66.45569,63.92405,0.0,0.0,0.0,0.0,0.0,0.0,50.0,42.10526,50.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.29411,0.0,0.0,0.0,0.0,100.0,41.17647,0.0,79.26829,35.60209,34.7826,37.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.58823,50.0,68.42105,0.0,0.0,0.0,74.4186,52.38095,77.77777
39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.47706,68.75,91.30434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,30.0,21.62629,38.81909,33.38832,24.1219,100.0,44.68664,0.0,0.0,0.0,0.0,0.0,0.0,65.625,20.68965,18.75,60.48053,63.92405,92.03586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.36842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.31707,53.9267,58.69565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.23529,29.41176,26.31578,0.0,0.0,0.0,41.86046,38.09523,30.55555
40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.72477,42.1875,21.73913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.33333,80.0,19.72318,38.81909,30.81491,16.83884,53.81471,53.95095,0.0,0.0,0.0,0.0,0.0,0.0,82.8125,0.0,0.0,62.22038,92.03586,81.64556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.31578,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.05882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.43902,48.69109,54.34782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.88235,38.23529,47.36842,0.0,0.0,0.0,81.39534,61.90476,41.66666
41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.20183,56.25,43.47826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.33333,40.0,19.98269,53.51758,25.23919,19.16322,64.30517,53.81471,0.0,0.0,0.0,0.0,0.0,0.0,56.25,0.0,28.125,58.49212,81.64556,73.20675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,31.57894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.17647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.68292,36.12565,52.17391,0.0,0.0,69.23076,0.0,0.0,0.0,0.0,0.0,0.0,20.58823,35.29411,31.57894,0.0,0.0,0.0,60.46511,42.85714,38.88888
42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.63636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.75229,82.8125,43.47826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,14.83564,73.74371,21.04915,23.08884,71.52588,81.33514,0.0,0.0,0.0,0.0,0.0,0.0,26.5625,24.13793,43.75,58.9478,73.20675,67.40506,0.0,0.0,0.0,0.0,0.0,0.0,100.0,26.31578,100.0,0.0,0.0,31.57894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.5,0.0,0.0,40.2439,34.03141,91.30434,37.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.5,29.41176,50.0,0.0,0.0,0.0,0.0,30.23255,38.09523,22.22222
43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.16513,51.5625,65.21739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,0.0,11.28892,76.75879,20.65324,20.24793,66.62125,63.89645,0.0,0.0,0.0,0.0,0.0,0.0,26.5625,17.24137,0.0,57.87075,67.40506,67.51054,0.0,0.0,0.0,0.0,0.0,0.0,50.0,26.31578,50.0,0.0,24.0,26.31578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.5,29.41176,0.0,28.04878,51.3089,80.43478,43.75,0.0,38.46153,0.0,83.33333,0.0,0.0,0.0,0.0,85.29411,85.29411,84.21052,0.0,0.0,0.0,39.53488,38.09523,44.44444
44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.27272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.47706,68.75,39.13043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.33333,0.0,10.89965,72.3618,32.95941,21.53925,39.10081,54.08719,0.0,0.0,0.0,0.0,0.0,0.0,43.75,17.24137,25.0,62.71748,67.51054,60.654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.57894,0.0,0.0,0.0,31.57894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.4878,19.89528,60.86956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.47058,55.88235,42.10526,0.0,0.0,0.0,74.4186,80.95238,30.55555
45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.04587,81.25,78.26086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,30.0,10.38062,65.95477,25.07423,100.0,44.68664,59.67302,0.0,0.0,0.0,0.0,0.0,0.0,35.9375,17.24137,21.875,62.0961,60.654,86.12869,0.0,0.0,0.0,0.0,0.0,0.0,50.0,26.31578,50.0,54.54545,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.41176,0.0,0.0,0.0,0.0,87.5,0.0,0.0,60.9756,10.4712,58.69565,31.25,0.0,53.84615,0.0,0.0,0.0,0.0,0.0,0.0,50.0,47.05882,31.57894,0.0,0.0,0.0,76.74418,23.80952,63.88888
46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.90909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.74311,70.3125,30.43478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.66666,0.0,11.15916,76.63316,28.70339,48.2438,53.95095,90.32697,0.0,0.0,0.0,0.0,0.0,0.0,29.6875,96.55172,0.0,53.314,86.12869,78.48101,0.0,0.0,0.0,0.0,0.0,0.0,41.66666,31.57894,41.66666,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.41176,0.0,0.0,0.0,0.0,75.0,76.47058,0.0,46.34146,15.7068,52.17391,43.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,44.11764,0.0,0.0,0.0,0.0,41.86046,33.33333,36.11111
47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.30275,60.9375,34.7826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,12.19723,69.2211,19.23457,40.39256,53.81471,80.92643,0.0,0.0,0.0,0.0,0.0,0.0,31.25,34.48275,34.375,54.68102,78.48101,73.5232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.89473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,79.26829,13.61256,56.52173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.88235,14.70588,47.36842,0.0,0.0,0.0,65.11627,23.80952,66.66666
48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.90909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.75229,71.875,43.47826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.33333,0.0,12.11072,56.2814,15.83635,31.40495,81.33514,72.07084,0.0,0.0,0.0,0.0,0.0,0.0,42.1875,0.0,18.75,53.06545,73.5232,79.37763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.8421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,81.70731,15.18324,36.95652,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,73.52941,20.58823,0.0,0.0,0.0,0.0,60.46511,57.14285,63.88888
49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.93577,75.0,21.73913,0.0,0.0,0.0,0.0,0.0,0.0,100.0,33.33333,30.0,9.86159,77.88944,19.33355,28.25413,63.89645,68.11989,0.0,0.0,0.0,0.0,0.0,0.0,37.5,0.0,40.625,51.57415,79.37763,79.00843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.57894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.29411,0.0,0.0,0.0,0.0,0.0,70.58823,0.0,54.87804,15.18324,56.52173,31.25,0.0,53.84615,0.0,0.0,0.0,0.0,0.0,0.0,41.17647,17.64705,57.89473,0.0,0.0,0.0,65.11627,42.85714,41.66666
50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.57798,100.0,26.08695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,30.0,11.28892,67.46231,21.18112,24.94834,54.08719,55.85831,0.0,0.0,0.0,0.0,0.0,0.0,31.25,0.0,31.25,48.59154,79.00843,76.26582,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,50.0,63.63636,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.23529,0.0,59.75609,10.99476,71.73913,0.0,0.0,61.53846,20.68965,0.0,0.0,0.0,0.0,0.0,100.0,23.52941,0.0,0.0,0.0,0.0,41.86046,38.09523,27.77777
51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.93577,75.0,56.52173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,35.0,9.16955,50.87939,14.68162,26.44628,59.67302,58.03814,0.0,0.0,0.0,0.0,0.0,0.0,26.5625,17.24137,62.5,46.10604,76.26582,85.44303,0.0,0.0,0.0,0.0,0.0,0.0,66.66666,0.0,66.66666,45.45454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.65853,17.80104,41.30434,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,38.23529,23.52941,31.57894,0.0,0.0,0.0,48.8372,0.0,27.77777
