,피몽쉐 아쿠아 블레미쉬 커버 밤_0,피몽쉐 아쿠아 블레미쉬 커버 밤_1,피몽쉐 아쿠아 블레미쉬 커버 밤_2,미샤 M 퍼펙트 블랑 비비_0,미샤 M 퍼펙트 블랑 비비_1,미샤 M 퍼펙트 블랑 비비_2,토니모리 결 고운 비비크림  SPF   PA   _0,토니모리 결 고운 비비크림  SPF   PA   _1,토니모리 결 고운 비비크림  SPF   PA   _2,미샤 M 퍼펙트 커버 비비 크림 RX  SPF    PA    _0,미샤 M 퍼펙트 커버 비비 크림 RX  SPF    PA    _1,미샤 M 퍼펙트 커버 비비 크림 RX  SPF    PA    _2,미바 이온 칼슘 미네랄 비비 크림  SPF    PA    _0,미바 이온 칼슘 미네랄 비비 크림  SPF    PA    _1,미바 이온 칼슘 미네랄 비비 크림  SPF    PA    _2,클레어스 일루미네이팅 서플 블레미쉬 크림  SPF   PA   _0,클레어스 일루미네이팅 서플 블레미쉬 크림  SPF   PA   _1,클레어스 일루미네이팅 서플 블레미쉬 크림  SPF   PA   _2,히스토랩 선 샤인 블레미쉬 밤  SPF   PA   _0,히스토랩 선 샤인 블레미쉬 밤  SPF   PA   _1,히스토랩 선 샤인 블레미쉬 밤  SPF   PA   _2,셀퓨전씨 스킨 블레미쉬 밤_0,셀퓨전씨 스킨 블레미쉬 밤_1,셀퓨전씨 스킨 블레미쉬 밤_2,한스킨 프리미엄 수퍼 매직 비비 크림  SPF   PA   _0,한스킨 프리미엄 수퍼 매직 비비 크림  SPF   PA   _1,한스킨 프리미엄 수퍼 매직 비비 크림  SPF   PA   _2,크리니크 수퍼 시티 블록 BB 쿠션 컴팩트  SPF   PA    _0,크리니크 수퍼 시티 블록 BB 쿠션 컴팩트  SPF   PA    _1,크리니크 수퍼 시티 블록 BB 쿠션 컴팩트  SPF   PA    _2,미샤 미사 초보양 비비크림  SPF   PA   _0,미샤 미사 초보양 비비크림  SPF   PA   _1,미샤 미사 초보양 비비크림  SPF   PA   _2,슈에무라 워터 글로우 BB 크림_0,슈에무라 워터 글로우 BB 크림_1,슈에무라 워터 글로우 BB 크림_2,BRTC 쟈스민 워터 비비크림  SPF   _0,BRTC 쟈스민 워터 비비크림  SPF   _1,BRTC 쟈스민 워터 비비크림  SPF   _2,시드물 메가 펩타이드 에코 하이드로 수딩비비크림_0,시드물 메가 펩타이드 에코 하이드로 수딩비비크림_1,시드물 메가 펩타이드 에코 하이드로 수딩비비크림_2,알렉산더킴스코 허벌 비앰비 크림_0,알렉산더킴스코 허벌 비앰비 크림_1,알렉산더킴스코 허벌 비앰비 크림_2,스와니코코 펩타이드 BB크림  퍼멘테이션 펩타인 블레미쉬 밤 _0,스와니코코 펩타이드 BB크림  퍼멘테이션 펩타인 블레미쉬 밤 _1,스와니코코 펩타이드 BB크림  퍼멘테이션 펩타인 블레미쉬 밤 _2,스킨79 인젝션 쿠션비비  SPF    PA    _0,스킨79 인젝션 쿠션비비  SPF    PA    _1,스킨79 인젝션 쿠션비비  SPF    PA    _2,닥터자르트 더메이크업 리쥬비네이팅 뷰티 밤  SPF   PA   _0,닥터자르트 더메이크업 리쥬비네이팅 뷰티 밤  SPF   PA   _1,닥터자르트 더메이크업 리쥬비네이팅 뷰티 밤  SPF   PA   _2,스킨79 디 오리엔탈 골드플러스 비비크림  SPF   PA   _0,스킨79 디 오리엔탈 골드플러스 비비크림  SPF   PA   _1,스킨79 디 오리엔탈 골드플러스 비비크림  SPF   PA   _2,Dr.G 슈퍼 라이트 브라이트닝 밤  SPF   PA   _0,Dr.G 슈퍼 라이트 브라이트닝 밤  SPF   PA   _1,Dr.G 슈퍼 라이트 브라이트닝 밤  SPF   PA   _2,부르조아     퍼펙트 CC크림_0,부르조아     퍼펙트 CC크림_1,부르조아     퍼펙트 CC크림_2,바닐라코 잇 래디언트 씨씨 커버 크림  SPF   PA   _0,바닐라코 잇 래디언트 씨씨 커버 크림  SPF   PA   _1,바닐라코 잇 래디언트 씨씨 커버 크림  SPF   PA   _2,설화수 CC유액_0,설화수 CC유액_1,설화수 CC유액_2,숨37˚ 에어라이징TF 씨씨크림  SPF   PA   _0,숨37˚ 에어라이징TF 씨씨크림  SPF   PA   _1,숨37˚ 에어라이징TF 씨씨크림  SPF   PA   _2,숨37˚ 워터 풀 씨씨쿠션 퍼펙트 피니쉬  SPF    PA    _0,숨37˚ 워터 풀 씨씨쿠션 퍼펙트 피니쉬  SPF    PA    _1,숨37˚ 워터 풀 씨씨쿠션 퍼펙트 피니쉬  SPF    PA    _2,에스케이투 애트모스피어 CC 크림  SPF   PA    _0,에스케이투 애트모스피어 CC 크림  SPF   PA    _1,에스케이투 애트모스피어 CC 크림  SPF   PA    _2,숨37˚ 선 어웨이 쿨링 선 씨씨  SPF    PA    _0,숨37˚ 선 어웨이 쿨링 선 씨씨  SPF    PA    _1,숨37˚ 선 어웨이 쿨링 선 씨씨  SPF    PA    _2,프리메라 워터리 CC쿠션  SPF    PA    _0,프리메라 워터리 CC쿠션  SPF    PA    _1,프리메라 워터리 CC쿠션  SPF    PA    _2,VT COSMETICS 블랙 픽스온 씨씨쿠션  SPF   PA   _0,VT COSMETICS 블랙 픽스온 씨씨쿠션  SPF   PA   _1,VT COSMETICS 블랙 픽스온 씨씨쿠션  SPF   PA   _2,아가타 코스메틱 블랑 씨씨 팩트_0,아가타 코스메틱 블랑 씨씨 팩트_1,아가타 코스메틱 블랑 씨씨 팩트_2,홀리카홀리카 페이스   체인지 씨씨크림  SPF   PA   _0,홀리카홀리카 페이스   체인지 씨씨크림  SPF   PA   _1,홀리카홀리카 페이스   체인지 씨씨크림  SPF   PA   _2,VT COSMETICS 화이트 글로우 씨씨 쿠션   SPF   PA    _0,VT COSMETICS 화이트 글로우 씨씨 쿠션   SPF   PA    _1,VT COSMETICS 화이트 글로우 씨씨 쿠션   SPF   PA    _2,시크릿키 텔링유 CC크림_0,시크릿키 텔링유 CC크림_1,시크릿키 텔링유 CC크림_2,라비다 루미너스 솔루션 CC크림  SPF   PA   _0,라비다 루미너스 솔루션 CC크림  SPF   PA   _1,라비다 루미너스 솔루션 CC크림  SPF   PA   _2,시크릿키 내추럴 CC 쿠션_0,시크릿키 내추럴 CC 쿠션_1,시크릿키 내추럴 CC 쿠션_2,포렌코즈 풀 커버 쿠션  SPF    PA    _0,포렌코즈 풀 커버 쿠션  SPF    PA    _1,포렌코즈 풀 커버 쿠션  SPF    PA    _2,지방시 뷰티 렝뗑뽀렐 블라썸 프레시 페이스 컴팩트 크림 멀티 핑크 톤업 CC   SPF   PA  _0,지방시 뷰티 렝뗑뽀렐 블라썸 프레시 페이스 컴팩트 크림 멀티 핑크 톤업 CC   SPF   PA  _1,지방시 뷰티 렝뗑뽀렐 블라썸 프레시 페이스 컴팩트 크림 멀티 핑크 톤업 CC   SPF   PA  _2,반트 36.5 펄 브라이트닝 CC크림  SPF   PA    _0,반트 36.5 펄 브라이트닝 CC크림  SPF   PA    _1,반트 36.5 펄 브라이트닝 CC크림  SPF   PA    _2,싸이닉 비타에이드 커버쿠션CC_0,싸이닉 비타에이드 커버쿠션CC_1,싸이닉 비타에이드 커버쿠션CC_2,토니모리 내추럴스 산양유 맑은 씨씨크림  SPF   PA   _0,토니모리 내추럴스 산양유 맑은 씨씨크림  SPF   PA   _1,토니모리 내추럴스 산양유 맑은 씨씨크림  SPF   PA   _2
30,58.62068,0.0,48.57142,22.90076,69.46564,69.46564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.80952,51.6129,30.61224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,55.3398,73.68421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,98.27586,0.0,30.0,29.00763,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.14285,67.74193,55.10204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.41379,84.46601,75.43859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.54545,0.0,31.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,100.0,0.0,71.42857,21.37404,83.2061,83.2061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.85714,41.93548,40.81632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.7931,68.93203,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.54545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,44.82758,0.0,100.0,29.77099,66.41221,66.41221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.19047,38.70967,44.89795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.55172,54.36893,43.85964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,55.17241,0.0,67.14285,16.03053,48.0916,48.0916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.19047,83.87096,55.10204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.41379,48.54368,49.1228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.45454,54.54545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,53.44827,0.0,61.42857,32.06106,41.22137,41.22137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.57142,25.80645,14.28571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.24137,47.57281,33.33333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,31.03448,0.0,61.42857,25.19083,27.48091,27.48091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.25806,20.40816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.17241,36.8932,45.61403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,46.55172,0.0,50.0,12.21374,22.1374,22.1374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.16129,40.81632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.62068,61.16504,49.1228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.45454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38,58.62068,0.0,24.28571,10.68702,22.90076,22.90076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.95238,41.93548,40.81632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.62068,66.01941,54.38596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,41.37931,35.71428,38.57142,83.2061,29.00763,29.00763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.19047,48.38709,40.81632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.5862,60.19417,29.82456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,17.24137,35.71428,30.0,21.37404,21.37404,21.37404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.42857,48.38709,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.7931,63.10679,56.14035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,13.7931,0.0,41.42857,26.71755,29.77099,29.77099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,29.03225,26.53061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.82758,56.31067,63.15789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42,17.24137,0.0,21.42857,25.95419,16.03053,16.03053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.14285,38.70967,38.77551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.82758,45.63106,59.64912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43,8.62068,71.42857,42.85714,13.74045,32.06106,32.06106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.90476,22.58064,73.46938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.24137,42.71844,63.15789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.45454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,13.7931,0.0,32.85714,20.61068,25.19083,25.19083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.85714,38.70967,22.44897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.41379,67.96116,70.17543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.54545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45,29.31034,0.0,7.14285,14.50381,12.21374,12.21374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.38095,48.38709,22.44897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.89655,53.39805,59.64912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.45454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46,12.06896,0.0,0.0,12.97709,10.68702,10.68702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.90476,100.0,24.48979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.48275,63.10679,73.68421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.45454,37.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47,12.06896,0.0,12.85714,5.34351,83.2061,83.2061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.85714,64.51612,18.36734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,52.42718,73.68421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.54545,31.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48,15.51724,0.0,24.28571,4.58015,21.37404,21.37404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.14285,41.93548,24.48979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.68965,61.16504,40.35087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.45454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49,15.51724,0.0,11.42857,5.34351,26.71755,26.71755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.61904,16.12903,40.81632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.41379,36.8932,26.31578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
